[Mek1-PP]_0	[Erk2]_0	[Mos]_0	[Erk2-P]_0	[Erk2-PP]_0	[Mos-P]_0	[Mek1]_0	[Mek1-P]_0	(phosphorylation of MAPKK).KK3	(MAPKKK activation).K1	(dephosphorylation of MAPK-PP).V9	(phosphorylation of MAPK).k7	(phosphorylation of MAPK-P).k8	(MAPKKK inactivation).KK2	(MAPKKK inactivation).V2	(phosphorylation of MAPKK).k3	(phosphorylation of MAPKK-P).k4	(dephosphorylation of MAPKK-PP).KK5	(dephosphorylation of MAPK-PP).KK9	(dephosphorylation of MAPKK-P).KK6	(phosphorylation of MAPKK-P).KK4	(MAPKKK activation).V1	(MAPKKK activation).Ki	(phosphorylation of MAPK).KK7	(dephosphorylation of MAPK-P).KK10	(phosphorylation of MAPK-P).KK8	(dephosphorylation of MAPKK-PP).V5	(dephosphorylation of MAPK-P).V10	(dephosphorylation of MAPKK-P).V6	(MAPKKK activation).n	TaskList[Parameter Estimation].(Problem)Parameter Estimation.Best Value
10	280	90	10	10	10	280	10	6.58756	0.850181	0.0934577	0.0191776	0.478917	409.73	1.97696	0.0239806	0.103865	0.124685	58532.9	35.0291	179.012	4615.45	0.00262001	0.0715716	4674.47	1756.81	0.742989	1.01469e-006	1.09952	1	132.475
10	280	90	10	10	10	280	10	6.58205	0.849275	0.093449	0.0191784	0.478681	409.706	1.97691	0.0239792	0.103855	0.124677	58542.4	35.0422	178.986	4615.54	0.00261988	0.0713834	4674.32	1755.86	0.743004	1.01478e-006	1.0997	1	132.473
10	280	90	10	10	10	280	10	6.57654	0.848373	0.0934403	0.0191791	0.478444	409.682	1.97687	0.023978	0.103845	0.124669	58551.8	35.0552	178.959	4615.62	0.00261976	0.0711944	4674.17	1754.91	0.74302	1.01488e-006	1.09987	1	132.472
10	280	90	10	10	10	280	10	6.57101	0.847473	0.0934316	0.0191798	0.478207	409.658	1.97683	0.0239767	0.103835	0.124661	58561.3	35.0683	178.932	4615.71	0.00261964	0.0710055	4674.02	1753.97	0.743037	1.01497e-006	1.10005	1	132.471
10	280	90	10	10	10	280	10	6.56547	0.846575	0.0934229	0.0191805	0.47797	409.634	1.97679	0.0239754	0.103825	0.124653	58570.8	35.0814	178.905	4615.79	0.00261952	0.0708172	4673.87	1753.03	0.743054	1.01507e-006	1.10022	1	132.469
10	280	90	10	10	10	280	10	6.55991	0.845681	0.0934141	0.0191811	0.477732	409.611	1.97675	0.0239741	0.103814	0.124646	58580.3	35.0945	178.877	4615.86	0.00261939	0.0706282	4673.72	1752.08	0.743072	1.01517e-006	1.1004	1	132.469
10	280	90	10	10	10	280	10	6.55435	0.844789	0.0934053	0.0191816	0.477491	409.588	1.97671	0.0239728	0.103805	0.124638	58589.9	35.1077	178.849	4615.94	0.00261926	0.0704386	4673.57	1751.13	0.743093	1.01526e-006	1.10058	1	132.468
10	280	90	10	10	10	280	10	6.54876	0.843894	0.0933964	0.0191822	0.477248	409.566	1.97667	0.0239714	0.103795	0.12463	58599.5	35.1209	178.821	4616.03	0.00261913	0.0702489	4673.42	1750.17	0.743113	1.01535e-006	1.10076	1	132.467
10	280	90	10	10	10	280	10	6.54317	0.842997	0.0933875	0.0191828	0.477006	409.544	1.97663	0.02397	0.103785	0.124622	58609	35.1342	178.793	4616.12	0.002619	0.0700599	4673.27	1749.22	0.743136	1.01544e-006	1.10094	1	132.466
10	280	90	10	10	10	280	10	6.53756	0.842097	0.0933787	0.0191834	0.476761	409.523	1.97658	0.0239686	0.103775	0.124614	58618.6	35.1475	178.765	4616.21	0.00261887	0.0698703	4673.11	1748.26	0.743158	1.01554e-006	1.10113	1	132.466
10	280	90	10	10	10	280	10	6.53194	0.8412	0.0933698	0.0191839	0.476519	409.501	1.97653	0.0239672	0.103766	0.124606	58628.1	35.1607	178.736	4616.31	0.00261874	0.0696806	4672.96	1747.31	0.74318	1.01563e-006	1.10131	1	132.465
10	280	90	10	10	10	280	10	6.5263	0.840302	0.0933609	0.0191843	0.476276	409.481	1.97648	0.0239659	0.103756	0.124598	58637.7	35.174	178.708	4616.4	0.00261861	0.0694902	4672.81	1746.34	0.743203	1.01573e-006	1.10149	1	132.465
10	280	90	10	10	10	280	10	6.52066	0.839408	0.0933521	0.0191847	0.476034	409.461	1.97643	0.0239646	0.103746	0.12459	58647.2	35.1873	178.68	4616.5	0.00261848	0.0692998	4672.66	1745.38	0.743225	1.01584e-006	1.10168	1	132.465
10	280	90	10	10	10	280	10	6.51502	0.838516	0.0933432	0.0191851	0.47579	409.442	1.97639	0.0239632	0.103737	0.124582	58656.7	35.2006	178.652	4616.6	0.00261836	0.0691087	4672.51	1744.4	0.743249	1.01594e-006	1.10186	1	132.465
10	280	90	10	10	10	280	10	6.51502	0.838517	0.0933432	0.0191851	0.475789	409.442	1.97639	0.0239631	0.103737	0.124582	58656.7	35.2006	178.652	4616.61	0.00261836	0.0691086	4672.51	1744.4	0.743249	1.01594e-006	1.10186	1	132.465
10	280	90	10	10	10	280	10	6.51503	0.838518	0.0933431	0.019185	0.475788	409.442	1.97639	0.0239631	0.103737	0.124582	58656.8	35.2007	178.651	4616.61	0.00261836	0.0691083	4672.51	1744.4	0.74325	1.01594e-006	1.10186	1	132.465
10	280	90	10	10	10	280	10	6.51504	0.838519	0.0933431	0.019185	0.475787	409.443	1.97639	0.0239631	0.103738	0.124582	58656.8	35.2007	178.651	4616.62	0.00261836	0.0691078	4672.51	1744.39	0.743251	1.01593e-006	1.10186	1	132.465
10	280	90	10	10	10	280	10	6.51505	0.838521	0.0933431	0.019185	0.475786	409.443	1.9764	0.023963	0.103738	0.124582	58656.8	35.2007	178.651	4616.62	0.00261836	0.0691073	4672.51	1744.39	0.743253	1.01593e-006	1.10187	1	132.465
10	280	90	10	10	10	280	10	6.51506	0.838524	0.093343	0.0191849	0.475784	409.444	1.9764	0.023963	0.103738	0.124582	58656.9	35.2008	178.65	4616.63	0.00261836	0.0691066	4672.51	1744.38	0.743255	1.01593e-006	1.10187	1	132.465
10	280	90	10	10	10	280	10	6.51508	0.838527	0.093343	0.0191849	0.475782	409.445	1.9764	0.0239629	0.103738	0.124581	58656.9	35.2008	178.649	4616.64	0.00261837	0.0691057	4672.51	1744.37	0.743257	1.01593e-006	1.10187	1	132.465
10	280	90	10	10	10	280	10	6.51509	0.838531	0.093343	0.0191848	0.475779	409.446	1.97641	0.0239628	0.103739	0.124581	58657	35.2009	178.649	4616.65	0.00261837	0.0691047	4672.52	1744.36	0.743259	1.01593e-006	1.10187	1	132.465
10	280	90	10	10	10	280	10	6.51512	0.838535	0.0933429	0.0191847	0.475776	409.448	1.97642	0.0239627	0.103739	0.124581	58657.1	35.2009	178.648	4616.65	0.00261838	0.0691036	4672.52	1744.35	0.743262	1.01592e-006	1.10188	1	132.464
10	280	90	10	10	10	280	10	6.51514	0.83854	0.0933429	0.0191846	0.475773	409.449	1.97642	0.0239626	0.103739	0.124581	58657.1	35.201	178.647	4616.67	0.00261838	0.0691024	4672.52	1744.34	0.743266	1.01592e-006	1.10188	1	132.464
10	280	90	10	10	10	280	10	6.51517	0.838546	0.0933428	0.0191845	0.47577	409.451	1.97643	0.0239626	0.10374	0.124581	58657.2	35.2011	178.646	4616.68	0.00261839	0.0691013	4672.52	1744.33	0.743269	1.01591e-006	1.10188	1	132.464
10	280	90	10	10	10	280	10	6.5152	0.838551	0.0933428	0.0191844	0.475767	409.452	1.97644	0.0239625	0.10374	0.124581	58657.3	35.2011	178.645	4616.69	0.00261839	0.0691001	4672.52	1744.32	0.743272	1.01591e-006	1.10189	1	132.464
10	280	90	10	10	10	280	10	6.51523	0.838557	0.0933427	0.0191843	0.475763	409.454	1.97645	0.0239624	0.103741	0.124581	58657.3	35.2012	178.644	4616.7	0.00261839	0.069099	4672.53	1744.31	0.743276	1.01591e-006	1.10189	1	132.464
10	280	90	10	10	10	280	10	6.51526	0.838563	0.0933426	0.0191842	0.47576	409.455	1.97646	0.0239623	0.103741	0.124581	58657.4	35.2013	178.643	4616.71	0.0026184	0.0690979	4672.53	1744.3	0.743279	1.0159e-006	1.1019	1	132.464
10	280	90	10	10	10	280	10	6.5153	0.83857	0.0933426	0.0191841	0.475756	409.457	1.97647	0.0239623	0.103741	0.124581	58657.5	35.2014	178.642	4616.73	0.0026184	0.0690966	4672.53	1744.29	0.743283	1.0159e-006	1.1019	1	132.464
10	280	90	10	10	10	280	10	6.51534	0.838578	0.0933425	0.0191839	0.475751	409.459	1.97648	0.0239622	0.103741	0.124581	58657.5	35.2015	178.64	4616.74	0.00261841	0.0690951	4672.53	1744.28	0.743287	1.0159e-006	1.10191	1	132.464
10	280	90	10	10	10	280	10	6.51538	0.838586	0.0933424	0.0191838	0.475747	409.461	1.97649	0.0239621	0.103742	0.12458	58657.6	35.2016	178.639	4616.76	0.00261842	0.0690937	4672.53	1744.27	0.743291	1.01589e-006	1.10191	1	132.463
10	280	90	10	10	10	280	10	6.51543	0.838595	0.0933423	0.0191836	0.475741	409.463	1.9765	0.0239621	0.103742	0.12458	58657.6	35.2017	178.638	4616.78	0.00261843	0.0690923	4672.53	1744.27	0.743296	1.01589e-006	1.10192	1	132.463
10	280	90	10	10	10	280	10	6.51547	0.838604	0.0933422	0.0191835	0.475736	409.465	1.97651	0.023962	0.103742	0.12458	58657.7	35.2018	178.637	4616.8	0.00261844	0.0690907	4672.53	1744.26	0.7433	1.01589e-006	1.10192	1	132.463
10	280	90	10	10	10	280	10	6.51553	0.838614	0.0933421	0.0191833	0.47573	409.468	1.97653	0.023962	0.103742	0.12458	58657.8	35.2019	178.636	4616.82	0.00261844	0.069089	4672.53	1744.26	0.743305	1.01588e-006	1.10193	1	132.463
10	280	90	10	10	10	280	10	6.51558	0.838624	0.093342	0.0191831	0.475724	409.47	1.97654	0.023962	0.103742	0.12458	58657.9	35.202	178.635	4616.84	0.00261845	0.0690874	4672.53	1744.25	0.743309	1.01588e-006	1.10193	1	132.463
10	280	90	10	10	10	280	10	6.51563	0.838635	0.0933419	0.0191829	0.475718	409.472	1.97655	0.0239619	0.103742	0.12458	58658	35.2021	178.633	4616.86	0.00261846	0.0690859	4672.53	1744.24	0.743314	1.01587e-006	1.10194	1	132.462
10	280	90	10	10	10	280	10	6.51569	0.838646	0.0933418	0.0191828	0.475711	409.475	1.97656	0.0239619	0.103742	0.12458	58658.1	35.2023	178.632	4616.87	0.00261847	0.0690842	4672.54	1744.23	0.743319	1.01587e-006	1.10195	1	132.462
10	280	90	10	10	10	280	10	6.51575	0.838658	0.0933417	0.0191826	0.475704	409.478	1.97658	0.0239619	0.103742	0.124579	58658.2	35.2024	178.631	4616.89	0.00261848	0.0690823	4672.54	1744.22	0.743324	1.01586e-006	1.10195	1	132.462
10	280	90	10	10	10	280	10	6.51582	0.83867	0.0933415	0.0191824	0.475697	409.481	1.97659	0.0239619	0.103742	0.124579	58658.2	35.2025	178.63	4616.9	0.00261849	0.0690803	4672.54	1744.21	0.743329	1.01586e-006	1.10196	1	132.462
10	280	90	10	10	10	280	10	6.51588	0.838683	0.0933414	0.0191822	0.475689	409.484	1.97661	0.0239619	0.103742	0.124579	58658.3	35.2027	178.629	4616.92	0.0026185	0.0690782	4672.54	1744.19	0.743335	1.01585e-006	1.10196	1	132.462
10	280	90	10	10	10	280	10	6.51595	0.838697	0.0933413	0.0191819	0.475681	409.487	1.97662	0.0239619	0.103742	0.124579	58658.4	35.2029	178.628	4616.93	0.00261851	0.0690759	4672.54	1744.18	0.743341	1.01585e-006	1.10197	1	132.461
10	280	90	10	10	10	280	10	6.51603	0.838711	0.0933412	0.0191817	0.475673	409.49	1.97664	0.0239619	0.103742	0.124579	58658.4	35.203	178.627	4616.95	0.00261852	0.0690736	4672.54	1744.17	0.743346	1.01584e-006	1.10198	1	132.461
10	280	90	10	10	10	280	10	6.5161	0.838725	0.093341	0.0191815	0.475664	409.493	1.97665	0.0239619	0.103742	0.124578	58658.5	35.2032	178.627	4616.96	0.00261853	0.0690713	4672.54	1744.15	0.743352	1.01583e-006	1.10199	1	132.461
10	280	90	10	10	10	280	10	6.51618	0.83874	0.0933409	0.0191812	0.475655	409.497	1.97667	0.023962	0.103741	0.124578	58658.6	35.2034	178.626	4616.98	0.00261854	0.069069	4672.55	1744.14	0.743358	1.01583e-006	1.10199	1	132.461
10	280	90	10	10	10	280	10	6.51626	0.838756	0.0933407	0.019181	0.475646	409.5	1.97668	0.023962	0.103741	0.124578	58658.7	35.2035	178.625	4616.99	0.00261855	0.0690666	4672.55	1744.12	0.743364	1.01582e-006	1.102	1	132.461
10	280	90	10	10	10	280	10	6.51634	0.838771	0.0933406	0.0191807	0.475637	409.504	1.9767	0.023962	0.103741	0.124578	58658.8	35.2037	178.623	4617.02	0.00261857	0.0690641	4672.55	1744.1	0.743371	1.01581e-006	1.10201	1	132.46
10	280	90	10	10	10	280	10	6.51642	0.838786	0.0933405	0.0191805	0.475627	409.508	1.97671	0.0239621	0.103741	0.124578	58658.9	35.2039	178.622	4617.04	0.00261858	0.0690615	4672.55	1744.09	0.743378	1.0158e-006	1.10201	1	132.46
10	280	90	10	10	10	280	10	6.51651	0.838802	0.0933403	0.0191802	0.475618	409.512	1.97673	0.0239622	0.103741	0.124577	58659	35.2041	178.621	4617.05	0.00261859	0.0690588	4672.55	1744.06	0.743385	1.01579e-006	1.10202	1	132.46
10	280	90	10	10	10	280	10	6.5166	0.838817	0.0933402	0.0191799	0.475609	409.516	1.97674	0.0239622	0.103741	0.124577	58659.1	35.2043	178.619	4617.07	0.00261861	0.0690561	4672.56	1744.04	0.743391	1.01578e-006	1.10203	1	132.46
10	280	90	10	10	10	280	10	6.51669	0.838832	0.09334	0.0191797	0.4756	409.52	1.97676	0.0239623	0.10374	0.124577	58659.2	35.2045	178.618	4617.09	0.00261862	0.0690534	4672.56	1744.02	0.743398	1.01578e-006	1.10204	1	132.459
10	280	90	10	10	10	280	10	6.51679	0.838847	0.0933398	0.0191794	0.47559	409.525	1.97677	0.0239624	0.10374	0.124577	58659.4	35.2048	178.616	4617.11	0.00261864	0.0690505	4672.56	1744	0.743404	1.01577e-006	1.10205	1	132.459
10	280	90	10	10	10	280	10	6.51689	0.838864	0.0933397	0.0191791	0.47558	409.529	1.97679	0.0239625	0.10374	0.124576	58659.5	35.205	178.615	4617.13	0.00261865	0.0690475	4672.56	1743.98	0.743411	1.01576e-006	1.10205	1	132.459
10	280	90	10	10	10	280	10	6.51699	0.83888	0.0933395	0.0191788	0.47557	409.534	1.97681	0.0239626	0.10374	0.124576	58659.6	35.2052	178.613	4617.15	0.00261866	0.0690445	4672.57	1743.96	0.743417	1.01575e-006	1.10206	1	132.459
10	280	90	10	10	10	280	10	6.51709	0.838897	0.0933393	0.0191785	0.47556	409.539	1.97683	0.0239628	0.103739	0.124576	58659.7	35.2054	178.612	4617.16	0.00261867	0.0690415	4672.57	1743.94	0.743423	1.01575e-006	1.10207	1	132.458
10	280	90	10	10	10	280	10	6.5172	0.838914	0.0933391	0.0191782	0.475549	409.543	1.97685	0.0239629	0.103739	0.124576	58659.9	35.2056	178.61	4617.18	0.00261868	0.0690384	4672.57	1743.92	0.74343	1.01574e-006	1.10208	1	132.458
10	280	90	10	10	10	280	10	6.51731	0.838932	0.0933389	0.0191779	0.475538	409.548	1.97687	0.023963	0.103739	0.124575	58660	35.2059	178.608	4617.2	0.00261869	0.0690352	4672.58	1743.9	0.743436	1.01573e-006	1.10209	1	132.458
10	280	90	10	10	10	280	10	6.51742	0.83895	0.0933387	0.0191776	0.475527	409.553	1.97689	0.0239631	0.103739	0.124575	58660.1	35.2061	178.607	4617.21	0.0026187	0.069032	4672.58	1743.88	0.743442	1.01573e-006	1.1021	1	132.458
10	280	90	10	10	10	280	10	6.51753	0.838969	0.0933385	0.0191773	0.475516	409.558	1.97691	0.0239633	0.103738	0.124575	58660.2	35.2063	178.605	4617.22	0.00261871	0.0690285	4672.58	1743.86	0.743448	1.01572e-006	1.10211	1	132.457
10	280	90	10	10	10	280	10	6.51765	0.838989	0.0933383	0.019177	0.475504	409.563	1.97693	0.0239634	0.103738	0.124574	58660.4	35.2066	178.603	4617.23	0.00261872	0.069025	4672.59	1743.85	0.743454	1.01571e-006	1.10212	1	132.457
10	280	90	10	10	10	280	10	6.51777	0.839009	0.0933381	0.0191767	0.475492	409.569	1.97695	0.0239636	0.103738	0.124574	58660.5	35.2068	178.601	4617.24	0.00261872	0.0690213	4672.59	1743.83	0.743459	1.01571e-006	1.10213	1	132.457
10	280	90	10	10	10	280	10	6.51789	0.839029	0.0933379	0.0191765	0.475479	409.574	1.97698	0.0239638	0.103738	0.124574	58660.7	35.2071	178.599	4617.24	0.00261872	0.0690174	4672.59	1743.81	0.743464	1.0157e-006	1.10215	1	132.456
10	280	90	10	10	10	280	10	6.51802	0.83905	0.0933376	0.0191762	0.475467	409.58	1.977	0.0239639	0.103738	0.124574	58660.8	35.2074	178.597	4617.25	0.00261873	0.0690134	4672.6	1743.79	0.743468	1.01569e-006	1.10216	1	132.456
10	280	90	10	10	10	280	10	6.51815	0.839071	0.0933374	0.019176	0.475454	409.586	1.97702	0.0239641	0.103738	0.124573	58661	35.2076	178.595	4617.25	0.00261873	0.0690093	4672.6	1743.76	0.743473	1.01568e-006	1.10217	1	132.456
10	280	90	10	10	10	280	10	6.51828	0.839093	0.0933372	0.0191757	0.47544	409.592	1.97705	0.0239643	0.103738	0.124573	58661.1	35.2079	178.593	4617.25	0.00261873	0.0690052	4672.6	1743.74	0.743477	1.01567e-006	1.10218	1	132.455
10	280	90	10	10	10	280	10	6.51841	0.839115	0.0933369	0.0191755	0.475427	409.598	1.97707	0.0239644	0.103738	0.124573	58661.3	35.2082	178.591	4617.25	0.00261873	0.069001	4672.61	1743.72	0.743481	1.01566e-006	1.10219	1	132.455
10	280	90	10	10	10	280	10	6.51854	0.839137	0.0933367	0.0191753	0.475414	409.605	1.9771	0.0239646	0.103738	0.124572	58661.4	35.2085	178.589	4617.25	0.00261873	0.0689969	4672.61	1743.7	0.743485	1.01565e-006	1.1022	1	132.455
10	280	90	10	10	10	280	10	6.51868	0.839161	0.0933364	0.0191751	0.475401	409.611	1.97713	0.0239648	0.103738	0.124572	58661.6	35.2088	178.587	4617.24	0.00261873	0.0689928	4672.61	1743.68	0.743489	1.01564e-006	1.10222	1	132.454
10	280	90	10	10	10	280	10	6.51882	0.839184	0.0933362	0.0191748	0.475389	409.618	1.97716	0.023965	0.103738	0.124571	58661.8	35.2091	178.584	4617.24	0.00261873	0.0689885	4672.62	1743.66	0.743493	1.01563e-006	1.10223	1	132.454
10	280	90	10	10	10	280	10	6.51897	0.839208	0.0933359	0.0191746	0.475376	409.624	1.97718	0.0239651	0.103737	0.124571	58661.9	35.2094	178.582	4617.23	0.00261873	0.0689842	4672.62	1743.63	0.743496	1.01562e-006	1.10224	1	132.454
10	280	90	10	10	10	280	10	6.51911	0.839233	0.0933357	0.0191744	0.475364	409.631	1.97721	0.0239654	0.103737	0.124571	58662.1	35.2097	178.58	4617.23	0.00261873	0.0689798	4672.63	1743.61	0.7435	1.01562e-006	1.10225	1	132.453
10	280	90	10	10	10	280	10	6.51926	0.839259	0.0933354	0.0191742	0.475352	409.638	1.97724	0.0239656	0.103737	0.12457	58662.3	35.21	178.577	4617.22	0.00261872	0.0689752	4672.63	1743.58	0.743503	1.01561e-006	1.10226	1	132.453
10	280	90	10	10	10	280	10	6.51941	0.839283	0.0933352	0.019174	0.475341	409.645	1.97727	0.0239658	0.103737	0.12457	58662.5	35.2103	178.575	4617.21	0.00261872	0.0689706	4672.64	1743.56	0.743506	1.0156e-006	1.10227	1	132.453
10	280	90	10	10	10	280	10	6.51957	0.839309	0.0933349	0.0191738	0.475329	409.652	1.9773	0.023966	0.103737	0.12457	58662.6	35.2106	178.572	4617.2	0.00261872	0.0689661	4672.64	1743.53	0.743509	1.01559e-006	1.10228	1	132.452
10	280	90	10	10	10	280	10	6.51972	0.839335	0.0933347	0.0191737	0.475318	409.659	1.97733	0.0239662	0.103736	0.124569	58662.8	35.2109	178.57	4617.18	0.00261872	0.0689615	4672.65	1743.51	0.743512	1.01558e-006	1.10229	1	132.452
10	280	90	10	10	10	280	10	6.51988	0.839361	0.0933344	0.0191735	0.475306	409.666	1.97736	0.0239664	0.103736	0.124569	58663	35.2113	178.568	4617.17	0.00261871	0.0689571	4672.65	1743.48	0.743515	1.01557e-006	1.1023	1	132.452
10	280	90	10	10	10	280	10	6.52005	0.839388	0.0933341	0.0191733	0.475295	409.673	1.97738	0.0239667	0.103736	0.124569	58663.1	35.2116	178.565	4617.16	0.00261871	0.0689527	4672.66	1743.46	0.743518	1.01557e-006	1.10231	1	132.451
10	280	90	10	10	10	280	10	6.52021	0.839415	0.0933339	0.0191731	0.475284	409.681	1.97741	0.0239669	0.103736	0.124568	58663.3	35.2119	178.563	4617.15	0.00261871	0.0689483	4672.66	1743.43	0.743522	1.01556e-006	1.10232	1	132.451
10	280	90	10	10	10	280	10	6.52038	0.839442	0.0933336	0.0191729	0.475272	409.688	1.97744	0.0239671	0.103735	0.124568	58663.5	35.2123	178.56	4617.13	0.00261871	0.0689438	4672.66	1743.4	0.743525	1.01555e-006	1.10233	1	132.451
10	280	90	10	10	10	280	10	6.52055	0.839469	0.0933333	0.0191727	0.475261	409.696	1.97747	0.0239674	0.103735	0.124568	58663.6	35.2126	178.558	4617.12	0.0026187	0.0689393	4672.67	1743.38	0.743529	1.01554e-006	1.10234	1	132.45
10	280	90	10	10	10	280	10	6.52072	0.839497	0.093333	0.0191725	0.47525	409.704	1.9775	0.0239676	0.103735	0.124567	58663.8	35.213	178.555	4617.1	0.0026187	0.0689346	4672.67	1743.35	0.743532	1.01553e-006	1.10235	1	132.45
10	280	90	10	10	10	280	10	6.5209	0.839525	0.0933327	0.0191724	0.47524	409.712	1.97753	0.0239679	0.103734	0.124567	58664	35.2134	178.553	4617.08	0.0026187	0.0689299	4672.68	1743.32	0.743535	1.01552e-006	1.10236	1	132.449
10	280	90	10	10	10	280	10	6.52108	0.839553	0.0933324	0.0191722	0.47523	409.72	1.97756	0.0239682	0.103734	0.124566	58664.2	35.2137	178.55	4617.06	0.00261869	0.068925	4672.68	1743.3	0.743538	1.01551e-006	1.10237	1	132.449
10	280	90	10	10	10	280	10	6.52126	0.839582	0.0933321	0.019172	0.47522	409.729	1.97758	0.0239684	0.103734	0.124566	58664.4	35.2141	178.547	4617.04	0.00261869	0.0689202	4672.69	1743.27	0.743541	1.01549e-006	1.10237	1	132.448
10	280	90	10	10	10	280	10	6.52144	0.839612	0.0933318	0.0191719	0.475211	409.737	1.97761	0.0239687	0.103734	0.124566	58664.5	35.2145	178.544	4617.02	0.00261869	0.0689152	4672.69	1743.24	0.743543	1.01548e-006	1.10238	1	132.448
10	280	90	10	10	10	280	10	6.52163	0.839642	0.0933315	0.0191717	0.475202	409.746	1.97765	0.023969	0.103733	0.124565	58664.7	35.2149	178.541	4616.99	0.00261868	0.06891	4672.7	1743.2	0.743546	1.01547e-006	1.10239	1	132.448
10	280	90	10	10	10	280	10	6.52181	0.839673	0.0933312	0.0191716	0.475192	409.755	1.97768	0.0239694	0.103733	0.124565	58664.8	35.2153	178.538	4616.96	0.00261867	0.0689048	4672.7	1743.17	0.743549	1.01546e-006	1.1024	1	132.447
10	280	90	10	10	10	280	10	6.52201	0.839704	0.0933309	0.0191715	0.475184	409.764	1.97771	0.0239697	0.103733	0.124565	58665	35.2158	178.535	4616.94	0.00261866	0.0688993	4672.71	1743.14	0.743552	1.01545e-006	1.1024	1	132.447
10	280	90	10	10	10	280	10	6.5222	0.839736	0.0933306	0.0191714	0.475175	409.773	1.97774	0.02397	0.103732	0.124564	58665.2	35.2162	178.532	4616.91	0.00261865	0.0688939	4672.71	1743.11	0.743555	1.01543e-006	1.10241	1	132.446
10	280	90	10	10	10	280	10	6.5224	0.839767	0.0933303	0.0191713	0.475166	409.783	1.97778	0.0239703	0.103732	0.124564	58665.4	35.2166	178.529	4616.87	0.00261865	0.0688884	4672.72	1743.07	0.743557	1.01542e-006	1.10241	1	132.446
10	280	90	10	10	10	280	10	6.5226	0.8398	0.0933299	0.0191712	0.475157	409.792	1.97781	0.0239705	0.103731	0.124563	58665.6	35.2171	178.525	4616.84	0.00261864	0.0688827	4672.72	1743.04	0.74356	1.01541e-006	1.10242	1	132.445
10	280	90	10	10	10	280	10	6.5228	0.839833	0.0933296	0.0191711	0.475148	409.802	1.97785	0.0239708	0.103731	0.124563	58665.7	35.2175	178.522	4616.81	0.00261863	0.0688769	4672.73	1743.01	0.743562	1.01539e-006	1.10242	1	132.445
10	280	90	10	10	10	280	10	6.523	0.839866	0.0933293	0.019171	0.475138	409.812	1.97788	0.0239711	0.10373	0.124563	58665.9	35.218	178.519	4616.77	0.00261862	0.0688711	4672.73	1742.97	0.743564	1.01538e-006	1.10243	1	132.444
10	280	90	10	10	10	280	10	6.52321	0.8399	0.093329	0.019171	0.475128	409.822	1.97792	0.0239713	0.103729	0.124562	58666.1	35.2184	178.516	4616.73	0.00261861	0.0688651	4672.74	1742.94	0.743565	1.01537e-006	1.10243	1	132.444
10	280	90	10	10	10	280	10	6.52342	0.839934	0.0933287	0.0191709	0.475118	409.832	1.97795	0.0239715	0.103729	0.124562	58666.3	35.2189	178.513	4616.7	0.0026186	0.0688591	4672.74	1742.9	0.743566	1.01535e-006	1.10244	1	132.443
10	280	90	10	10	10	280	10	6.52363	0.839969	0.0933283	0.0191709	0.475108	409.842	1.97799	0.0239718	0.103728	0.124561	58666.5	35.2194	178.509	4616.66	0.00261859	0.0688531	4672.75	1742.86	0.743567	1.01534e-006	1.10244	1	132.443
10	280	90	10	10	10	280	10	6.52385	0.840005	0.093328	0.0191708	0.475097	409.853	1.97803	0.023972	0.103727	0.124561	58666.7	35.2199	178.506	4616.63	0.00261858	0.0688471	4672.75	1742.82	0.743568	1.01533e-006	1.10245	1	132.442
10	280	90	10	10	10	280	10	6.52407	0.84004	0.0933277	0.0191708	0.475087	409.863	1.97806	0.0239722	0.103726	0.12456	58666.9	35.2203	178.503	4616.59	0.00261857	0.0688412	4672.76	1742.78	0.74357	1.01531e-006	1.10245	1	132.442
10	280	90	10	10	10	280	10	6.52429	0.840075	0.0933274	0.0191708	0.475077	409.873	1.9781	0.0239724	0.103725	0.12456	58667.1	35.2208	178.5	4616.56	0.00261857	0.068835	4672.76	1742.75	0.743571	1.0153e-006	1.10246	1	132.441
10	280	90	10	10	10	280	10	6.52451	0.84011	0.093327	0.0191707	0.475067	409.883	1.97813	0.0239726	0.103724	0.124559	58667.2	35.2213	178.496	4616.52	0.00261856	0.0688289	4672.77	1742.71	0.743572	1.01529e-006	1.10246	1	132.441
10	280	90	10	10	10	280	10	6.52474	0.840145	0.0933267	0.0191707	0.475056	409.894	1.97817	0.0239728	0.103724	0.124559	58667.4	35.2218	178.493	4616.49	0.00261855	0.0688226	4672.77	1742.67	0.743573	1.01527e-006	1.10247	1	132.44
10	280	90	10	10	10	280	10	6.52496	0.840181	0.0933263	0.0191707	0.475046	409.904	1.9782	0.023973	0.103723	0.124559	58667.6	35.2223	178.49	4616.46	0.00261854	0.0688162	4672.78	1742.63	0.743574	1.01526e-006	1.10247	1	132.44
10	280	90	10	10	10	280	10	6.5252	0.840217	0.093326	0.0191707	0.475035	409.915	1.97824	0.0239732	0.103722	0.124558	58667.8	35.2228	178.486	4616.43	0.00261853	0.0688098	4672.78	1742.59	0.743576	1.01524e-006	1.10247	1	132.439
10	280	90	10	10	10	280	10	6.52543	0.840253	0.0933256	0.0191708	0.475023	409.925	1.97828	0.0239734	0.103721	0.124558	58668	35.2233	178.483	4616.4	0.00261852	0.0688032	4672.79	1742.55	0.743577	1.01523e-006	1.10248	1	132.439
