Mek1-PP	Erk2	Mos	Erk2-P	Erk2-PP	Mos-P	Mek1	Mek1-P	(phosphorylation of MAPKK).KK3	(MAPKKK activation).K1	(dephosphorylation of MAPK-PP).V9	(phosphorylation of MAPK).k7	(phosphorylation of MAPK-P).k8	(MAPKKK inactivation).KK2	(MAPKKK inactivation).V2	(phosphorylation of MAPKK).k3	(phosphorylation of MAPKK-P).k4	(dephosphorylation of MAPKK-PP).KK5	(dephosphorylation of MAPK-PP).KK9	(dephosphorylation of MAPKK-P).KK6	(phosphorylation of MAPKK-P).KK4	(MAPKKK activation).V1	(MAPKKK activation).Ki	(phosphorylation of MAPK).KK7	(dephosphorylation of MAPK-P).KK10	(phosphorylation of MAPK-P).KK8	(dephosphorylation of MAPKK-PP).V5	(dephosphorylation of MAPK-P).V10	(dephosphorylation of MAPKK-P).V6	(MAPKKK activation).n	RSS
1e-06	101.788	5.22984e-06	188.317	0.012491	95.9673	1.81197	0.000412545	841642.0	105288.0	8184.56	0.0211783	131.793	0.000146546	1.71185	0.457153	1.93835e-05	0.000565247	0.00206507	1.40993e-05	0.000607381	1e-06	132837	3.14778e-06	1e-06	0.000137984	1e-06	3.31196e-06	34.5212	3.91915	103889.0
1e-06	101.788	5.23054e-06	188.317	0.0124916	95.9673	1.81197	0.000426985	841585.0	105288.0	8184.53	0.0211782	131.793	0.000146546	1.71191	0.457142	1.93825e-05	0.00056524	0.0020652	1.40992e-05	0.000607376	1e-06	132837	3.14778e-06	1e-06	0.000138009	1e-06	3.31267e-06	34.5213	3.91915	103889.0
1e-06	101.788	5.23123e-06	188.317	0.0124922	95.9673	1.81207	0.000440703	841528.0	105288.0	8184.5	0.0211782	131.794	0.000146546	1.71198	0.45713	1.93815e-05	0.000565234	0.00206534	1.40991e-05	0.00060737	1e-06	132837	3.14778e-06	1e-06	0.000138034	1e-06	3.31338e-06	34.5214	3.91915	103889.0
1e-06	101.788	5.23192e-06	188.317	0.0124928	95.9673	1.81207	0.000455143	841471.0	105287.0	8184.48	0.0211781	131.794	0.000146546	1.71204	0.457119	1.93805e-05	0.000565227	0.00206547	1.40991e-05	0.000607365	1e-06	132837	3.14778e-06	1e-06	0.000138058	1e-06	3.31409e-06	34.5215	3.91915	103889.0
1e-06	101.788	5.23262e-06	188.317	0.0124934	95.9673	1.81197	0.000468139	841414.0	105287.0	8184.45	0.021178	131.795	0.000146546	1.71211	0.457107	1.93795e-05	0.000565221	0.0020656	1.4099e-05	0.00060736	1e-06	132837	3.14778e-06	1e-06	0.000138083	1e-06	3.3148e-06	34.5216	3.91915	103889.0
1e-06	101.788	5.23331e-06	188.317	0.0124939	95.9673	1.81188	0.000483301	841357.0	105287.0	8184.42	0.021178	131.795	0.000146546	1.71217	0.457096	1.93786e-05	0.000565214	0.00206574	1.40989e-05	0.000607354	1e-06	132837	3.14778e-06	1e-06	0.000138108	1e-06	3.31552e-06	34.5217	3.91915	103889.0
1e-06	101.788	5.234e-06	188.317	0.0124945	95.9673	1.81188	0.000498463	841300.0	105287.0	8184.4	0.0211779	131.796	0.000146546	1.71224	0.457085	1.93776e-05	0.000565208	0.00206587	1.40988e-05	0.000607349	1e-06	132837	3.14778e-06	1e-06	0.000138133	1e-06	3.31623e-06	34.5218	3.91915	103889.0
1e-06	101.788	5.2347e-06	188.317	0.0124951	95.9673	1.81197	0.000512904	841243.0	105287.0	8184.37	0.0211778	131.796	0.000146546	1.7123	0.457073	1.93766e-05	0.000565201	0.00206601	1.40987e-05	0.000607343	1e-06	132837	3.14778e-06	1e-06	0.000138156	1e-06	3.31694e-06	34.5218	3.91915	103889.0
1e-06	101.787	5.23539e-06	188.317	0.0124957	95.9673	1.81207	0.000528066	841186.0	105287.0	8184.34	0.0211777	131.797	0.000146546	1.71237	0.457062	1.93756e-05	0.000565195	0.00206614	1.40986e-05	0.000607337	1e-06	132837	3.14778e-06	1e-06	0.00013818	1e-06	3.31765e-06	34.5219	3.91915	103889.0
1e-06	101.787	5.23609e-06	188.317	0.0124962	95.9673	1.81207	0.000543228	841128.0	105286.0	8184.32	0.0211777	131.798	0.000146546	1.71243	0.45705	1.93746e-05	0.000565189	0.00206628	1.40985e-05	0.000607331	1e-06	132837	3.14778e-06	1e-06	0.000138203	1e-06	3.31837e-06	34.522	3.91915	103889.0
1e-06	101.787	5.23678e-06	188.317	0.0124968	95.9673	1.81197	0.000556946	841071.0	105286.0	8184.29	0.0211776	131.798	0.000146546	1.7125	0.457039	1.93736e-05	0.000565182	0.00206641	1.40985e-05	0.000607326	1e-06	132837	3.14778e-06	1e-06	0.000138227	1e-06	3.31908e-06	34.5221	3.91915	103889.0
1e-06	101.787	5.23747e-06	188.317	0.0124974	95.9673	1.81197	0.000569942	841014.0	105286.0	8184.26	0.0211775	131.799	0.000146546	1.71256	0.457027	1.93727e-05	0.000565176	0.00206655	1.40984e-05	0.00060732	1e-06	132837	3.14778e-06	1e-06	0.00013825	1e-06	3.31979e-06	34.5222	3.91915	103889.0
1e-06	101.787	5.23817e-06	188.317	0.012498	95.9673	1.81188	0.00058366	840957.0	105286.0	8184.23	0.0211775	131.799	0.000146546	1.71263	0.457016	1.93717e-05	0.000565169	0.00206668	1.40983e-05	0.000607314	1e-06	132837	3.14778e-06	1e-06	0.000138274	1e-06	3.32051e-06	34.5223	3.91915	103889.0
1e-06	101.787	5.23886e-06	188.317	0.0124986	95.9673	1.81188	0.000597379	840900.0	105286.0	8184.21	0.0211774	131.8	0.000146546	1.71269	0.457005	1.93707e-05	0.000565163	0.00206682	1.40982e-05	0.000607308	1e-06	132837	3.14778e-06	1e-06	0.000138297	1e-06	3.32122e-06	34.5224	3.91915	103889.0
1e-06	101.787	5.23956e-06	188.317	0.0124991	95.9673	1.81188	0.000609653	840843.0	105285.0	8184.18	0.0211773	131.8	0.000146546	1.71276	0.456993	1.93697e-05	0.000565156	0.00206695	1.40981e-05	0.000607302	1e-06	132837	3.14778e-06	1e-06	0.000138321	1e-06	3.32193e-06	34.5225	3.91915	103889.0
1e-06	101.787	5.24025e-06	188.317	0.0124997	95.9673	1.81188	0.000622649	840786.0	105285.0	8184.15	0.0211772	131.801	0.000146546	1.71282	0.456982	1.93687e-05	0.00056515	0.00206709	1.4098e-05	0.000607295	1e-06	132837	3.14778e-06	1e-06	0.000138345	1e-06	3.32265e-06	34.5225	3.91915	103889.0
1e-06	101.787	5.24095e-06	188.317	0.0125003	95.9673	1.81179	0.000635645	840728.0	105285.0	8184.13	0.0211772	131.801	0.000146546	1.71289	0.45697	1.93677e-05	0.000565143	0.00206723	1.4098e-05	0.000607289	1e-06	132837	3.14778e-06	1e-06	0.000138368	1e-06	3.32336e-06	34.5226	3.91915	103889.0
1e-06	101.787	5.24164e-06	188.317	0.0125009	95.9673	1.81179	0.000647919	840671.0	105285.0	8184.1	0.0211771	131.802	0.000146546	1.71295	0.456959	1.93668e-05	0.000565137	0.00206736	1.40979e-05	0.000607283	1e-06	132837	3.14778e-06	1e-06	0.000138392	1e-06	3.32408e-06	34.5227	3.91915	103889.0
1e-06	101.788	5.24234e-06	188.317	0.0125014	95.9673	1.81169	0.000662359	840614.0	105285.0	8184.07	0.021177	131.802	0.000146546	1.71302	0.456948	1.93658e-05	0.00056513	0.0020675	1.40978e-05	0.000607276	1e-06	132837	3.14778e-06	1e-06	0.000138415	1e-06	3.32479e-06	34.5228	3.91915	103889.0
1e-06	101.788	5.24304e-06	188.317	0.012502	95.9673	1.81169	0.000675355	840557.0	105285.0	8184.05	0.021177	131.803	0.000146546	1.71309	0.456936	1.93648e-05	0.000565124	0.00206763	1.40977e-05	0.00060727	1e-06	132837	3.14778e-06	1e-06	0.000138439	1e-06	3.32551e-06	34.5229	3.91915	103889.0
1e-06	101.788	5.24373e-06	188.317	0.0125026	95.9673	1.81179	0.000689074	840500.0	105284.0	8184.02	0.0211769	131.804	0.000146546	1.71315	0.456925	1.93638e-05	0.000565117	0.00206777	1.40976e-05	0.000607263	1e-06	132837	3.14778e-06	1e-06	0.000138462	1e-06	3.32622e-06	34.523	3.91915	103889.0
1e-06	101.788	5.24443e-06	188.317	0.0125032	95.9673	1.81179	0.000702792	840442.0	105284.0	8183.99	0.0211768	131.804	0.000146546	1.71322	0.456913	1.93628e-05	0.000565111	0.0020679	1.40975e-05	0.000607257	1e-06	132837	3.14778e-06	1e-06	0.000138486	1e-06	3.32694e-06	34.5231	3.91915	103889.0
1e-06	101.788	5.24512e-06	188.317	0.0125038	95.9673	1.81179	0.000715788	840385.0	105284.0	8183.97	0.0211768	131.805	0.000146546	1.71328	0.456902	1.93618e-05	0.000565104	0.00206804	1.40975e-05	0.000607251	1e-06	132837	3.14778e-06	1e-06	0.000138509	1e-06	3.32765e-06	34.5232	3.91915	103889.0
1e-06	101.788	5.24582e-06	188.317	0.0125043	95.9673	1.81179	0.000729506	840328.0	105284.0	8183.94	0.0211767	131.805	0.000146546	1.71335	0.456891	1.93609e-05	0.000565098	0.00206817	1.40974e-05	0.000607244	1e-06	132837	3.14778e-06	1e-06	0.000138533	1e-06	3.32837e-06	34.5232	3.91915	103889.0
1e-06	101.788	5.24651e-06	188.317	0.0125049	95.9673	1.81169	0.00074178	840270.0	105284.0	8183.91	0.0211766	131.806	0.000146546	1.71341	0.456879	1.93599e-05	0.000565091	0.00206831	1.40973e-05	0.000607238	1e-06	132837	3.14778e-06	1e-06	0.000138556	1e-06	3.32908e-06	34.5233	3.91915	103889.0
1e-06	101.788	5.24721e-06	188.317	0.0125055	95.9673	1.81169	0.000753332	840213.0	105283.0	8183.89	0.0211765	131.806	0.000146546	1.71348	0.456868	1.93589e-05	0.000565085	0.00206844	1.40972e-05	0.000607231	1e-06	132837	3.14778e-06	1e-06	0.00013858	1e-06	3.3298e-06	34.5234	3.91915	103889.0
1e-06	101.788	5.24791e-06	188.317	0.0125061	95.9673	1.81179	0.000764162	840156.0	105283.0	8183.86	0.0211765	131.807	0.000146546	1.71354	0.456856	1.93579e-05	0.000565078	0.00206858	1.40971e-05	0.000607224	1e-06	132837	3.14778e-06	1e-06	0.000138604	1e-06	3.33051e-06	34.5235	3.91915	103889.0
1e-06	101.788	5.2486e-06	188.317	0.0125067	95.9673	1.81179	0.000775714	840098.0	105283.0	8183.83	0.0211764	131.807	0.000146546	1.71361	0.456845	1.93569e-05	0.000565072	0.00206872	1.4097e-05	0.000607218	1e-06	132837	3.14778e-06	1e-06	0.000138627	1e-06	3.33123e-06	34.5236	3.91915	103889.0
1e-06	101.788	5.2493e-06	188.317	0.0125072	95.9673	1.81169	0.000785823	840041.0	105283.0	8183.81	0.0211763	131.808	0.000146546	1.71367	0.456834	1.93559e-05	0.000565065	0.00206885	1.40969e-05	0.000607211	1e-06	132837	3.14778e-06	1e-06	0.000138651	1e-06	3.33195e-06	34.5237	3.91915	103889.0
1e-06	101.788	5.25e-06	188.317	0.0125078	95.9673	1.81169	0.000795209	839984.0	105283.0	8183.78	0.0211763	131.808	0.000146546	1.71374	0.456822	1.9355e-05	0.000565059	0.00206899	1.40969e-05	0.000607205	1e-06	132837	3.14778e-06	1e-06	0.000138674	1e-06	3.33266e-06	34.5238	3.91915	103889.0
1e-06	101.788	5.25069e-06	188.317	0.0125084	95.9673	1.81169	0.000803873	839926.0	105283.0	8183.75	0.0211762	131.809	0.000146546	1.7138	0.456811	1.9354e-05	0.000565052	0.00206913	1.40968e-05	0.000607198	1e-06	132837	3.14778e-06	1e-06	0.000138698	1e-06	3.33338e-06	34.5239	3.91915	103889.0
1e-06	101.788	5.25139e-06	188.317	0.012509	95.9673	1.8116	0.000811815	839869.0	105282.0	8183.73	0.0211761	131.81	0.000146546	1.71387	0.456799	1.9353e-05	0.000565046	0.00206926	1.40967e-05	0.000607191	1e-06	132837	3.14778e-06	1e-06	0.000138721	1e-06	3.3341e-06	34.5239	3.91915	103889.0
1e-06	101.788	5.25209e-06	188.317	0.0125096	95.9673	1.8116	0.000819035	839812.0	105282.0	8183.7	0.021176	131.81	0.000146546	1.71393	0.456788	1.9352e-05	0.000565039	0.0020694	1.40966e-05	0.000607185	1e-06	132837	3.14778e-06	1e-06	0.000138745	1e-06	3.33481e-06	34.524	3.91915	103889.0
1e-06	101.788	5.25279e-06	188.317	0.0125101	95.9673	1.8116	0.000826977	839754.0	105282.0	8183.67	0.021176	131.811	0.000146546	1.714	0.456777	1.9351e-05	0.000565033	0.00206954	1.40965e-05	0.000607178	1e-06	132837	3.14778e-06	1e-06	0.000138768	1e-06	3.33553e-06	34.5241	3.91915	103889.0
1e-06	101.788	5.25348e-06	188.317	0.0125107	95.9673	1.8116	0.000834197	839697.0	105282.0	8183.64	0.0211759	131.811	0.000146546	1.71407	0.456765	1.935e-05	0.000565027	0.00206967	1.40964e-05	0.000607172	1e-06	132837	3.14778e-06	1e-06	0.000138791	1e-06	3.33625e-06	34.5242	3.91915	103889.0
1e-06	101.788	5.25418e-06	188.317	0.0125113	95.9673	1.8116	0.000842139	839639.0	105282.0	8183.62	0.0211758	131.812	0.000146546	1.71413	0.456754	1.9349e-05	0.00056502	0.00206981	1.40963e-05	0.000607165	1e-06	132837	3.14778e-06	1e-06	0.000138813	1e-06	3.33696e-06	34.5243	3.91915	103889.0
1e-06	101.788	5.25488e-06	188.317	0.0125119	95.9673	1.8116	0.000849359	839582.0	105281.0	8183.59	0.0211758	131.812	0.000146546	1.7142	0.456742	1.93481e-05	0.000565014	0.00206995	1.40963e-05	0.000607158	1e-06	132837	3.14778e-06	1e-06	0.000138835	1e-06	3.33768e-06	34.5244	3.91915	103889.0
1e-06	101.788	5.25558e-06	188.317	0.0125125	95.9673	1.81151	0.000857301	839525.0	105281.0	8183.56	0.0211757	131.813	0.000146546	1.71426	0.456731	1.93471e-05	0.000565007	0.00207008	1.40962e-05	0.000607151	1e-06	132837	3.14778e-06	1e-06	0.000138857	1e-06	3.3384e-06	34.5245	3.91915	103889.0
1e-06	101.788	5.25628e-06	188.317	0.012513	95.9673	1.81151	0.000864521	839467.0	105281.0	8183.54	0.0211756	131.813	0.000146546	1.71433	0.45672	1.93461e-05	0.000565001	0.00207022	1.40961e-05	0.000607145	1e-06	132837	3.14778e-06	1e-06	0.00013888	1e-06	3.33912e-06	34.5246	3.91915	103889.0
1e-06	101.788	5.25697e-06	188.317	0.0125136	95.9673	1.8116	0.00087102	839410.0	105281.0	8183.51	0.0211756	131.814	0.000146546	1.71439	0.456708	1.93451e-05	0.000564994	0.00207035	1.4096e-05	0.000607138	1e-06	132837	3.14778e-06	1e-06	0.000138902	1e-06	3.33984e-06	34.5246	3.91915	103889.0
1e-06	101.788	5.25767e-06	188.317	0.0125142	95.9673	1.81169	0.00087824	839352.0	105281.0	8183.48	0.0211755	131.814	0.000146546	1.71446	0.456697	1.93441e-05	0.000564988	0.00207049	1.40959e-05	0.000607131	1e-06	132837	3.14778e-06	1e-06	0.000138924	1e-06	3.34055e-06	34.5247	3.91915	103889.0
1e-06	101.788	5.25837e-06	188.317	0.0125148	95.9673	1.81169	0.000884016	839295.0	105281.0	8183.46	0.0211754	131.815	0.000146546	1.71452	0.456686	1.93431e-05	0.000564981	0.00207063	1.40958e-05	0.000607124	1e-06	132837	3.14778e-06	1e-06	0.000138947	1e-06	3.34127e-06	34.5248	3.91915	103889.0
1e-06	101.788	5.25907e-06	188.317	0.0125154	95.9673	1.8116	0.00088907	839237.0	105280.0	8183.43	0.0211753	131.816	0.000146546	1.71459	0.456674	1.93422e-05	0.000564975	0.00207076	1.40957e-05	0.000607118	1e-06	132837	3.14778e-06	1e-06	0.000138969	1e-06	3.34199e-06	34.5249	3.91915	103889.0
1e-06	101.788	5.25977e-06	188.317	0.012516	95.9673	1.8116	0.000894846	839180.0	105280.0	8183.4	0.0211753	131.816	0.000146546	1.71466	0.456663	1.93412e-05	0.000564968	0.0020709	1.40956e-05	0.000607111	1e-06	132837	3.14778e-06	1e-06	0.000138991	1e-06	3.34271e-06	34.525	3.91915	103889.0
1e-06	101.788	5.26046e-06	188.317	0.0125165	95.9673	1.81169	0.0008999	839122.0	105280.0	8183.38	0.0211752	131.817	0.000146546	1.71472	0.456651	1.93402e-05	0.000564962	0.00207103	1.40956e-05	0.000607104	1e-06	132837	3.14778e-06	1e-06	0.000139014	1e-06	3.34343e-06	34.5251	3.91915	103889.0
1e-06	101.788	5.26116e-06	188.317	0.0125171	95.9673	1.81169	0.000905676	839064.0	105280.0	8183.35	0.0211751	131.817	0.000146546	1.71479	0.45664	1.93392e-05	0.000564955	0.00207117	1.40955e-05	0.000607097	1e-06	132837	3.14778e-06	1e-06	0.000139036	1e-06	3.34415e-06	34.5252	3.91915	103889.0
1e-06	101.788	5.26186e-06	188.317	0.0125177	95.9673	1.8116	0.000910008	839007.0	105280.0	8183.32	0.0211751	131.818	0.000146546	1.71485	0.456629	1.93382e-05	0.000564949	0.00207131	1.40954e-05	0.00060709	1e-06	132837	3.14778e-06	1e-06	0.000139058	1e-06	3.34487e-06	34.5253	3.91915	103889.0
1e-06	101.788	5.26256e-06	188.317	0.0125183	95.9673	1.81151	0.000913618	838949.0	105279.0	8183.3	0.021175	131.818	0.000146546	1.71492	0.456617	1.93372e-05	0.000564942	0.00207144	1.40953e-05	0.000607083	1e-06	132837	3.14778e-06	1e-06	0.000139081	1e-06	3.34559e-06	34.5253	3.91915	103889.0
1e-06	101.788	5.26326e-06	188.317	0.0125189	95.9673	1.81151	0.00091795	838892.0	105279.0	8183.27	0.0211749	131.819	0.000146546	1.71498	0.456606	1.93362e-05	0.000564936	0.00207158	1.40952e-05	0.000607076	1e-06	132837	3.14778e-06	1e-06	0.000139103	1e-06	3.3463e-06	34.5254	3.91915	103889.0
1e-06	101.788	5.26396e-06	188.317	0.0125194	95.9673	1.81151	0.000923004	838834.0	105279.0	8183.24	0.0211749	131.819	0.000146546	1.71505	0.456594	1.93353e-05	0.000564929	0.00207171	1.40951e-05	0.000607069	1e-06	132837	3.14778e-06	1e-06	0.000139125	1e-06	3.34702e-06	34.5255	3.91915	103889.0
1e-06	101.788	5.26466e-06	188.317	0.01252	95.9673	1.81151	0.00092878	838776.0	105279.0	8183.22	0.0211748	131.82	0.000146546	1.71511	0.456583	1.93343e-05	0.000564923	0.00207185	1.40951e-05	0.000607061	1e-06	132837	3.14778e-06	1e-06	0.000139147	1e-06	3.34774e-06	34.5256	3.91915	103889.0
1e-06	101.788	5.26536e-06	188.317	0.0125206	95.9673	1.81151	0.000933834	838719.0	105279.0	8183.19	0.0211747	131.821	0.000146546	1.71518	0.456572	1.93333e-05	0.000564916	0.00207199	1.4095e-05	0.000607054	1e-06	132837	3.14778e-06	1e-06	0.00013917	1e-06	3.34846e-06	34.5257	3.91915	103889.0
1e-06	101.788	5.26606e-06	188.317	0.0125212	95.9673	1.81151	0.000938166	838661.0	105279.0	8183.16	0.0211746	131.821	0.000146546	1.71525	0.45656	1.93323e-05	0.00056491	0.00207213	1.40949e-05	0.000607047	1e-06	132837	3.14778e-06	1e-06	0.000139192	1e-06	3.34918e-06	34.5258	3.91915	103889.0
1e-06	101.788	5.26676e-06	188.317	0.0125218	95.9673	1.8116	0.000941776	838604.0	105278.0	8183.13	0.0211746	131.822	0.000146546	1.71531	0.456549	1.93313e-05	0.000564903	0.00207226	1.40948e-05	0.00060704	1e-06	132837	3.14778e-06	1e-06	0.000139214	1e-06	3.3499e-06	34.5259	3.91915	103889.0
1e-06	101.788	5.26747e-06	188.317	0.0125224	95.9673	1.8116	0.000944664	838546.0	105278.0	8183.11	0.0211745	131.822	0.000146546	1.71538	0.456537	1.93303e-05	0.000564897	0.0020724	1.40947e-05	0.000607033	1e-06	132837	3.14778e-06	1e-06	0.000139237	1e-06	3.35063e-06	34.526	3.91915	103889.0
1e-06	101.788	5.26817e-06	188.317	0.0125229	95.9673	1.81151	0.000948274	838488.0	105278.0	8183.08	0.0211744	131.823	0.000146546	1.71544	0.456526	1.93293e-05	0.00056489	0.00207254	1.40946e-05	0.000607026	1e-06	132837	3.14778e-06	1e-06	0.000139259	1e-06	3.35135e-06	34.5261	3.91915	103889.0
1e-06	101.788	5.26887e-06	188.317	0.0125235	95.9673	1.81142	0.000951884	838430.0	105278.0	8183.05	0.0211744	131.823	0.000146546	1.71551	0.456515	1.93284e-05	0.000564884	0.00207268	1.40946e-05	0.000607018	1e-06	132837	3.14778e-06	1e-06	0.000139281	1e-06	3.35207e-06	34.5261	3.91915	103889.0
1e-06	101.788	5.26957e-06	188.317	0.0125241	95.9673	1.81142	0.00095405	838373.0	105278.0	8183.03	0.0211743	131.824	0.000146546	1.71557	0.456503	1.93274e-05	0.000564878	0.00207282	1.40945e-05	0.000607011	1e-06	132837	3.14778e-06	1e-06	0.000139304	1e-06	3.35279e-06	34.5262	3.91915	103889.0
1e-06	101.788	5.27027e-06	188.317	0.0125247	95.9673	1.81151	0.000958382	838315.0	105277.0	8183.0	0.0211742	131.824	0.000146546	1.71564	0.456492	1.93264e-05	0.000564871	0.00207295	1.40944e-05	0.000607004	1e-06	132837	3.14778e-06	1e-06	0.000139326	1e-06	3.35351e-06	34.5263	3.91915	103889.0
1e-06	101.788	5.27098e-06	188.317	0.0125253	95.9673	1.81151	0.000962715	838257.0	105277.0	8182.97	0.0211741	131.825	0.000146546	1.71571	0.45648	1.93254e-05	0.000564865	0.00207309	1.40943e-05	0.000606996	1e-06	132837	3.14778e-06	1e-06	0.000139348	1e-06	3.35423e-06	34.5264	3.91915	103889.0
1e-06	101.788	5.27168e-06	188.317	0.0125259	95.9673	1.81151	0.000966325	838200.0	105277.0	8182.94	0.0211741	131.825	0.000146546	1.71577	0.456469	1.93244e-05	0.000564858	0.00207323	1.40942e-05	0.000606989	1e-06	132837	3.14778e-06	1e-06	0.00013937	1e-06	3.35495e-06	34.5265	3.91915	103889.0
1e-06	101.788	5.27238e-06	188.317	0.0125264	95.9673	1.81142	0.000969213	838142.0	105277.0	8182.92	0.021174	131.826	0.000146546	1.71584	0.456458	1.93234e-05	0.000564852	0.00207337	1.40942e-05	0.000606982	1e-06	132837	3.14778e-06	1e-06	0.000139393	1e-06	3.35567e-06	34.5266	3.91915	103889.0
1e-06	101.788	5.27308e-06	188.317	0.012527	95.9673	1.81142	0.000971379	838084.0	105277.0	8182.89	0.0211739	131.827	0.000146546	1.7159	0.456446	1.93224e-05	0.000564845	0.00207351	1.40941e-05	0.000606974	1e-06	132837	3.14778e-06	1e-06	0.000139415	1e-06	3.3564e-06	34.5267	3.91915	103889.0
1e-06	101.788	5.27378e-06	188.317	0.0125276	95.9673	1.81142	0.000972823	838026.0	105277.0	8182.86	0.0211739	131.827	0.000146546	1.71597	0.456435	1.93215e-05	0.000564839	0.00207364	1.4094e-05	0.000606967	1e-06	132837	3.14778e-06	1e-06	0.000139437	1e-06	3.35712e-06	34.5268	3.91915	103889.0
1e-06	101.788	5.27448e-06	188.317	0.0125282	95.9673	1.81142	0.000973545	837968.0	105276.0	8182.84	0.0211738	131.828	0.000146546	1.71604	0.456423	1.93205e-05	0.000564832	0.00207378	1.40939e-05	0.00060696	1e-06	132837	3.14778e-06	1e-06	0.00013946	1e-06	3.35784e-06	34.5269	3.91915	103889.0
1e-06	101.788	5.27519e-06	188.317	0.0125288	95.9673	1.81142	0.000974989	837911.0	105276.0	8182.81	0.0211737	131.828	0.000146546	1.7161	0.456412	1.93195e-05	0.000564826	0.00207392	1.40938e-05	0.000606953	1e-06	132837	3.14778e-06	1e-06	0.000139482	1e-06	3.35856e-06	34.527	3.91915	103889.0
1e-06	101.788	5.27589e-06	188.317	0.0125294	95.9673	1.81142	0.000975711	837853.0	105276.0	8182.78	0.0211737	131.829	0.000146546	1.71617	0.456401	1.93185e-05	0.000564819	0.00207406	1.40938e-05	0.000606945	1e-06	132837	3.14778e-06	1e-06	0.000139504	1e-06	3.35928e-06	34.527	3.91915	103889.0
1e-06	101.788	5.27659e-06	188.317	0.01253	95.9673	1.81142	0.000977155	837795.0	105276.0	8182.75	0.0211736	131.829	0.000146546	1.71623	0.456389	1.93175e-05	0.000564813	0.0020742	1.40937e-05	0.000606938	1e-06	132837	3.14778e-06	1e-06	0.000139527	1e-06	3.36001e-06	34.5271	3.91915	103889.0
1e-06	101.788	5.27729e-06	188.317	0.0125305	95.9673	1.81142	0.000978599	837737.0	105276.0	8182.73	0.0211735	131.83	0.000146546	1.7163	0.456378	1.93165e-05	0.000564806	0.00207433	1.40936e-05	0.000606931	1e-06	132837	3.14778e-06	1e-06	0.000139549	1e-06	3.36073e-06	34.5272	3.91915	103889.0
1e-06	101.788	5.278e-06	188.317	0.0125311	95.9673	1.81151	0.000980043	837679.0	105275.0	8182.7	0.0211734	131.83	0.000146546	1.71637	0.456366	1.93155e-05	0.0005648	0.00207447	1.40935e-05	0.000606924	1e-06	132837	3.14778e-06	1e-06	0.000139571	1e-06	3.36145e-06	34.5273	3.91915	103889.0
1e-06	101.788	5.2787e-06	188.317	0.0125317	95.9673	1.81169	0.000981487	837621.0	105275.0	8182.67	0.0211734	131.831	0.000146546	1.71643	0.456355	1.93145e-05	0.000564793	0.00207461	1.40934e-05	0.000606917	1e-06	132837	3.14778e-06	1e-06	0.000139593	1e-06	3.36218e-06	34.5274	3.91915	103889.0
1e-06	101.788	5.2794e-06	188.317	0.0125323	95.9673	1.81179	0.000982931	837564.0	105275.0	8182.65	0.0211733	131.831	0.000146546	1.7165	0.456344	1.93136e-05	0.000564787	0.00207475	1.40934e-05	0.000606909	1e-06	132837	3.14778e-06	1e-06	0.000139616	1e-06	3.3629e-06	34.5275	3.91915	103889.0
1e-06	101.788	5.28011e-06	188.317	0.0125329	95.9673	1.81188	0.000983653	837506.0	105275.0	8182.62	0.0211732	131.832	0.000146546	1.71656	0.456332	1.93126e-05	0.00056478	0.00207488	1.40933e-05	0.000606902	1e-06	132837	3.14778e-06	1e-06	0.000139638	1e-06	3.36362e-06	34.5276	3.91915	103889.0
1e-06	101.788	5.28081e-06	188.317	0.0125335	95.9673	1.81197	0.000985097	837448.0	105275.0	8182.59	0.0211732	131.833	0.000146546	1.71663	0.456321	1.93116e-05	0.000564774	0.00207502	1.40932e-05	0.000606895	1e-06	132837	3.14778e-06	1e-06	0.00013966	1e-06	3.36435e-06	34.5277	3.91915	103889.0
1e-06	101.788	5.28151e-06	188.317	0.012534	95.9673	1.81197	0.000986541	837390.0	105275.0	8182.57	0.0211731	131.833	0.000146546	1.7167	0.456309	1.93106e-05	0.000564767	0.00207516	1.40931e-05	0.000606887	1e-06	132837	3.14778e-06	1e-06	0.000139683	1e-06	3.36507e-06	34.5278	3.91915	103889.0
1e-06	101.788	5.28222e-06	188.317	0.0125346	95.9673	1.81188	0.000987985	837332.0	105274.0	8182.54	0.021173	131.834	0.000146546	1.71676	0.456298	1.93096e-05	0.000564761	0.0020753	1.4093e-05	0.00060688	1e-06	132837	3.14778e-06	1e-06	0.000139704	1e-06	3.36579e-06	34.5279	3.91915	103889.0
1e-06	101.788	5.28292e-06	188.317	0.0125352	95.9673	1.81169	0.000987985	837274.0	105274.0	8182.51	0.0211729	131.834	0.000146546	1.71683	0.456287	1.93086e-05	0.000564754	0.00207543	1.4093e-05	0.000606873	1e-06	132837	3.14778e-06	1e-06	0.000139725	1e-06	3.36652e-06	34.5279	3.91915	103889.0
1e-06	101.788	5.28363e-06	188.317	0.0125358	95.9673	1.8116	0.000988707	837216.0	105274.0	8182.48	0.0211729	131.835	0.000146546	1.71689	0.456275	1.93076e-05	0.000564748	0.00207557	1.40929e-05	0.000606865	1e-06	132837	3.14778e-06	1e-06	0.000139746	1e-06	3.36724e-06	34.528	3.91915	103889.0
