[monophosphorylated PER]_0	[total PER]_0	[PER mRNA]_0	[nuclear PER]_0	[EmptySet]_0	[unphosphorylated PER]_0	[biphosphorylated PER]_0	(degradation of PER).Kd	(degradation of PER mRNA).Vm	(first phosphorylation of PER).K1	(removal of the first PER phosphate).V2	(transcription of PER).KI	(transcription of PER).Vs	(removal of the second PER phosphate).V4	(second phosphorylation of PER).V3	(transcription of PER).n	(removal of the second PER phosphate).K4	(removal of the first PER phosphate).K2	(translocation of PER to the cytoplasm).k2	(first phosphorylation of PER).V1	(translation of PER).ks	(second phosphorylation of PER).K3	(translocation of PER to the nucleus).k1	(degradation of PER).Vd	(degradation of PER mRNA).Km	TaskList[Parameter Estimation].(Problem)Parameter Estimation.Best Value
0.000197895	0.000381129	0.00230109	1e-006	0	0.000104272	7.79618e-005	1.29397	9.71677	6.00413e-006	0.0479695	9.80829e-006	1.26076	432665	0.25807	0.457728	0.338043	72720	2.7209e-006	2.22162e-005	13.9914	722.48	7623.47	0.510867	0.00167746	3.72619e-006
0.00242509	0.332694	0.00170903	1.02556e-006	0	0.0561565	0.274111	0.000372629	760.252	24.2119	0.412951	8.21948e-005	0.388422	10615.4	24.2495	3.33975e-005	0.210283	126710	0.0158032	0.0250122	1.92772e-005	575.293	1.1224	0.000592951	0.00786779	3.93346e-006
0.015182	0.0164612	0.000114156	1.56627e-006	0	0.00126731	1.03456e-005	0.000334993	10.4743	7.2788e-005	1.58867e-005	1.43149e-006	0.000533413	11516.5	0.201641	8.30163	2.16534e-006	0.000128194	4.93393e-005	0.0025539	1.25736e-005	888.899	1.17866	0.000802132	0.00707684	4.52106e-006
0.0175721	0.0183805	9.93928e-005	1.00401e-006	0	0.000796462	1.09511e-005	0.000311101	1.33499	70.3522	1.47976e-005	1.79247e-006	0.000781051	9563.24	0.167195	8.58234	9.90144e-006	1.77529	7.28103e-005	0.00207312	0.00466932	1107	0.00482583	2.40734e-006	983703	3.70918e-006
0.0044919	0.0977595	0.000158729	0.00101924	0	1.54361e-005	0.0922329	2263.17	67184.5	0.162634	385647	43.6888	0.000154764	1.0999e-006	240.902	0.000196094	19.3003	67711.2	0.00565198	0.235208	0.450989	434488	0.00320523	1.54989e-006	1e+006	3.96689e-006
0.013061	0.202182	0.0121536	0.000784607	0	0.073489	0.114847	41326.3	71396	0.00499917	4.03693	26.4955	0.000147149	1.41396e-006	658.815	0.00854058	0.00394587	0.000131518	827022	537133	0.414272	518911	0.00416231	4.09505e-006	684479	3.71075e-006
0.00884723	0.939706	0.000119749	0.690881	0	0.239975	2.81109e-006	0.236566	101587	0.00423121	3.82313	820.304	1335.57	1.16629e-006	147.022	0.100804	1.02331e-006	0.000198662	7.29562e-006	0.37851	1.33396e-006	51241.7	0.0033775	0.000107676	210.251	2.73032e-006
13.3762	14.1988	0.000244308	0.522896	0	0.259161	0.0405411	0.36254	0.0201784	271521	0.00284825	0.0423271	0.000266749	8.63722	44020.1	8.5554	0.00275121	40492.9	2121.94	104.109	0.00121016	0.0147562	2.06895	713.703	0.00303374	9.39091e-006
8.0845	8.12212	4.2309e-006	1.57243e-006	0	0.00506112	0.0325567	259073	15774.3	0.00328554	219134	1.54958	0.00851882	3.37631	0.00012917	4.78235e-006	0.704009	0.0265028	0.201327	174.391	5886.49	3.90622e-005	9.55107	0.00679525	0.00674617	3.32475e-005
2.27115e-005	0.602085	4.10808e-006	0.383925	0	0.153786	0.0643514	920.709	0.483149	436117	51.7896	0.000177764	0.00117224	1.44984e-006	0.000111495	11.9926	0.00587911	0.0716657	1736.38	0.0689024	0.000528927	280442	2.82773	0.00955157	1e+006	3.5727e-006
0.0535672	95.2359	3.31901	2.38899e-005	0	95.1819	0.000367701	1163.16	32.0026	624.108	3511.21	76007.7	0.0443542	3.54805	51299.1	0.335884	10395.3	7.02982e-006	37.8334	1.41107	0.000737608	2.00051e-005	61.7341	0.0275241	109100	0.00412356
0.000251386	0.000846255	0.147497	0.00059108	0	1.43383e-006	2.35593e-006	5.62598e-005	10343.2	1.50036e-005	405.785	362.82	0.000303769	5.84797e-005	9.37136e-006	0.000296067	5.7471	0.0117227	4.37513e-006	0.000583425	37.4763	2550.35	0.000480981	0.0205891	1452.56	3.5705e-006
1.17041e-005	0.321293	0.00159673	0.0859783	0	0.235302	1e-006	16036.5	37.5243	0.002046	2874.47	1.05192e-005	0.00877832	3.21915	6.54433e-006	3.41978e-006	1e-006	25.603	6.69936e-006	93.4203	66203.8	0.0340047	802.004	90.9305	1.74218e-005	3.82683e-006
0.00131707	1.06286	0.00159398	0.00581105	0	0.70046	0.355275	1.94814	23903.6	1.86773e-005	0.00851261	0.00246866	5.65459e-005	4.24742	1.3619e-005	8.76531e-006	0.192928	0.360821	4.34422e-006	0.00274417	4015.36	0.00641487	36.3102	19.7797	0.000115716	3.12288e-006
1.40305e-005	1.51931	0.0306351	0.328549	0	0.685308	0.505439	1.37199	61.6047	2.15617e-005	0.00926743	0.993688	6.01642e-005	0.00011146	1.00574e-005	5.95996e-006	1.17555e-006	16.9226	5.23371e-006	0.00177932	2803.9	0.00577198	41.2821	55.9368	2.26857e-005	2.84395e-006
1.33112e-005	1.46643	0.0173538	0.195503	0	1.27091	1.07243e-005	7.31775e-006	282.775	11599	2.19919e-005	0.628185	1.93696	0.000116664	46.3553	3.44526	0.000268669	0.000483719	8.67879e-005	1.14556e-006	1.0982	0.011681	8.84986e-006	284015	1.61268e-005	3.24312e-006
0.000302524	1.88189	0.0232853	0.721082	0	1.16	0.000503293	860637	0.03292	0.0170977	0.000990141	145210	2.69066e-006	139.16	1.23198e-005	1.13412e-006	9.73666e-005	40.0141	0.02185	1e-006	1.27046	0.000243444	24.9569	0.000253058	0.000119597	2.70548e-006
0.00157038	0.963549	4.16772	0.0403735	0	0.921107	0.000498067	164.218	925.699	0.30148	0.792183	16.7141	9.71759e-005	2849.63	311.607	2.49457	6.26674e-005	860828	0.00200393	0.0106766	1.58396	0.000252531	0.000979289	0.835759	0.000111551	3.66095e-006
0.00227063	0.0023628	0.0322407	4.6638e-005	0	4.38412e-005	1.69159e-006	4.12052	4.09198e-005	0.0335207	9.89659	1601.76	8.64373e-005	0.111719	28517.9	2.17697e-006	289455	7.08839e-005	2.73015e-006	0.406678	0.0355883	26350.1	892506	132.902	37034.8	3.81195e-006
0.00142947	0.0109101	0.0429998	6.81582e-005	0	0.00941029	2.2159e-006	1e-006	3.61276e-005	0.376364	386.592	1426.7	6.69692e-005	19.6805	0.000430567	2.62357e-006	55025.2	4.13666	8.79963e-005	0.45864	0.0305259	0.000456158	52957.6	5.54961e-005	49515.2	3.57363e-006
0.00162673	1.55714	3.09569e-006	0.215986	0	1.33952	2.25449e-006	37.5402	7.21843e-005	560.483	27772.3	1.14517	5.18627e-005	14.9554	0.0464103	3.78542e-006	4186.63	1.01759e-005	0.000139806	9.49124	0.0145251	0.000380941	5.69957	4.64953e-005	1.3129e-005	3.20754e-006
0.000409687	1.89907	1.32595	0.188784	0	1.70988	1.89264e-006	1880.48	10.9002	2977.7	2.92768e-006	401.981	0.0881997	274370	6.60415	0.117911	0.0139598	0.0127706	0.000947624	0.000139848	2.44037e-005	31.6893	104780	7.72187e-006	0.000251516	3.33123e-006
1.95727e-006	1.53879	1.45658	0.224903	0	1.31388	1.31776e-006	3323.8	9240.39	0.648861	7.46944e-005	1.19837	0.0857924	1.86473	101592	17.2376	0.123428	0.40781	86530.6	0.000229193	3.37566e-005	46.0074	131360	5.63296e-006	0.000222801	3.00658e-006
0.000298671	1.63489	1.05608	0.156887	0	1.4777	1.88709e-006	2734.64	286018	55574.9	0.000102323	348985	0.00371079	235853	214904	15.11	0.185309	0.0140576	0.000948474	0.000164686	3.19073e-005	32.6833	175030	25.4251	0.000309255	3.31354e-006
0.000671825	1.37336	0.690176	0.220373	0	1.03994	0.11237	168335	263245	50.1312	4.89544	3.91828e-005	287.722	4.69521e-005	188512	0.000202387	1413.47	1.60382e-006	8.6031	0.0011554	1.46238e-006	62346.9	0.371212	2.65201e-005	8.03106	2.96563e-006
0.0272881	2.16331	0.427304	0.919064	0	1.03698	0.179972	239.92	1.68182	0.000265185	0.000498845	0.000632305	0.00100954	0.00606094	0.00103116	0.000523106	12.3277	5.42678e-006	8.81929e-005	2.05191	2.83297e-006	0.0911224	0.00850794	332331	0.248715	2.90243e-006
0.0283496	1.72836	0.793807	0.644145	0	0.877116	0.17875	0.000433243	3408.22	0.000191989	0.000861538	0.000730489	0.000906338	0.00551958	0.00109752	0.000517542	6.38238	6.63981e-006	0.000616977	0.00451523	4.02381e-006	0.133574	0.0111538	7.23031e-005	0.158707	2.63597e-006
0.0221081	1.75758	0.357233	0.76295	0	0.970531	0.00198809	1e+006	0.00890504	15985.2	0.0760632	4.56986	0.00512712	0.00512747	0.00450945	0.321845	0.430767	0.178774	1.97264e-005	63.5181	3.48507e-006	28626.5	81.2866	0.000471872	0.15016	2.70261e-006
0.0402656	1.90625	0.295325	0.858586	0	1.00499	0.0024113	961359	0.00847579	27655	0.0792028	4.02293	0.0048599	0.00565895	0.00511276	0.387788	0.740054	7764.55	2.92959e-005	99.3652	3.34583e-006	25067.9	121.386	0.00067909	0.202324	2.50518e-006
0.00294286	1.67668	5.9002	0.872912	0	0.799453	0.00137612	579472	9960.22	3.22043	61.2152	0.000179914	1.6715	24.6243	0.92029	0.283627	1255.17	6308.26	0.000357623	282732	0.00485761	1722.38	251965	0.004534	8.31634e-005	2.95754e-006
0.0042613	1.86092	6.41268	1.10462	0	0.75093	0.00110781	31.6366	50374.8	951.368	243.268	0.0175767	1.19769	7.41992	1353.21	0.00117726	1773.79	1.02472e-005	3409.02	0.491096	0.00292044	1476.59	277063	0.0050389	1.23936e-005	2.9793e-006
0.0677317	1.25693	7.34793e-006	0.000878003	0	0.00319721	1.18512	14.0621	134157	18.0187	721359	2.37214e-006	22376.4	0.00317381	1.9985e-006	0.00109654	1.93264e-005	0.572944	0.000200295	2.99742e-006	4.6902e-005	36212.6	9859.66	17125.9	0.141989	3.5144e-006
0.06196	1.12213	4.55948e-006	0.000693404	0	0.0015341	1.05794	12.6199	139916	0.00294711	5.73571e-006	3.12983	2.49461e-006	1831.28	9.46061e-006	0.000561021	0.0106093	0.776576	2.54708e-006	1.98127e-006	5.40465e-005	18051.5	12269	41327.1	0.18392	3.16982e-006
0.233127	1.42955	3.44277	0.00054502	0	0.00117594	1.1947	79.3683	1239.42	7.51714	332.469	21469.2	1e-006	8.21722	7.34606e-006	0.00111335	14477.5	1.07121	5.22281e-005	5.60305e-005	4.16612e-005	0.0361616	711125	5.14219e-006	0.000804597	3.3963e-006
0.000309452	32.0489	0.791039	1.65624e-005	0	8.48671	23.5619	31.5924	2.12789	1.0484e-005	345038	20477.3	2.12223e-005	11068.9	0.000101106	0.00412656	929.926	0.044511	0.00107182	4.54796e-006	88.0478	7938.4	4335.76	0.452526	5.12965e-006	0.000800997
0.000206251	4.68556	1.09375	1.35609e-005	0	3.29581	1.38952	0.229722	193231	0.0193358	6.97592e-005	23957.7	3.23146	3945.75	1.3656	0.0927055	655.747	0.0338696	0.000673639	0.000480207	0.00027446	2127.75	159.271	5.71552e-005	3.45622e-006	4.9709e-006
0.000225182	4.00948	1.33474	1.18444e-005	0	3.9728	0.0364435	100.691	0.0110288	0.0239313	1.66094e-006	0.00267194	1.00598e-006	2032.72	374552	0.110076	777.256	0.0558974	8229.47	554278	0.00925815	26730	5065.99	70354.7	5.31456e-006	4.68178e-006
5.36784e-005	0.000171712	1.88462e-005	1.00086e-005	0	0.000106674	1.35088e-006	987.145	126.156	3759.13	805.947	35809.7	0.0963186	1669.65	47.4956	0.00681144	2.8437	0.0320305	5986.76	26996.8	0.00130929	11.1829	5604.9	1.13172	3079.31	3.24979e-006
0.000348024	0.000518104	13.4156	1.44099e-005	0	0.000153834	1.83567e-006	935.725	81.2796	4567	0.0257001	95314.4	12.9045	2052.43	0.0234776	0.074464	2.53996	0.274591	3.98704e-005	24121.5	0.00142545	3.07377	0.02558	58648.8	4.58442	4.19283e-006
0.184127	0.273041	1.50059e-005	3.11644e-006	0	0.0698542	0.0190574	0.0194104	113.568	0.000159663	0.0350656	52470.4	0.00245339	200574	0.763288	0.0926273	1.19783e-006	87.3436	12.605	1.22253e-005	0.0016913	12.7305	1.39988e-005	54139.8	0.000346259	4.0469e-006
0.274381	1.33193	7.44079e-006	2.20595e-006	0	1.03049	0.027065	0.0172464	139.43	1.55089	1.44496	31734.9	0.00281925	218968	0.893815	0.0815061	1.71897e-006	60.4499	7.99919	1.51123e-005	0.00192396	3.17637	0.0181929	79883.7	5184.77	3.44522e-006
0.358578	0.999695	9.02524e-006	2.35406e-006	0	0.616473	0.0246421	4593.14	0.000141181	0.0905763	1.23538	35842.8	0.00338501	192071	0.00263569	0.240111	76.491	33045.2	4.69526e-005	0.00430178	3.13303e-005	2.98983	8358.59	77372.3	6383.07	2.77265e-006
0.323935	0.94906	8.2429e-006	0.0382073	0	0.586741	0.000176974	4310.6	0.0874674	0.0632442	9.698	44607.5	0.00300225	273772	0.00910132	0.114469	5979.6	2.11148e-006	6.65308e-005	0.00479169	0.000558718	2.7975e-005	6184.52	0.010487	6481.4	3.01666e-006
0.370702	0.836293	5.44534e-006	0.0435795	0	0.422009	2.22178e-006	0.00102835	1.01163e-006	1.9298e-005	3.85061e-006	3.71104	0.000512989	281883	345.206	0.142771	6977.99	7.60417e-005	0.151701	0.00468776	0.000845158	590670	62789.1	0.00824499	2.41808e-006	3.19054e-006
0.871497	1.3222	3.94811e-006	0.0378531	0	0.412763	8.79421e-005	0.00122954	1.06263e-006	3.47693e-005	2.76875e-006	3.99212	0.00126105	240184	0.00552221	0.143096	10306.5	1.74756e-006	0.1872	0.00470787	0.000643231	3.31021e-005	6817.49	0.0115548	2.3274e-006	3.28695e-006
0.0104588	5.55238	2.9044e-006	9.70579e-006	0	4.73144	0.810472	11.286	7.17266e-005	0.000117226	5.41653	0.0445993	3.96136e-006	0.000292901	0.0182119	29.1216	11.3042	11.8592	0.158627	0.0145867	0.0848214	0.000154311	0.919851	2.13024	2.33045e-005	4.64941e-006
43.5557	67.414	2.25344	0.77524	0	23.083	1.64361e-005	32322.8	68417.7	7775.76	3.59082e-006	4.96322e-005	1154.66	0.012832	1014.19	6.97683e-005	67473.6	0.000193484	0.0368746	1.50837	0.00122481	4.12426	0.0613822	652134	2272.87	0.000719866
31.5145	32.2104	5.51284	0.682347	0	0.0134473	0.000184677	974.531	104426	0.214006	114721	0.000917312	0.000173717	105965	1170.15	2.05064	65430.3	72.9802	1.08939e-006	0.000416673	4.35545e-005	0.000264822	187704	0.000123793	2490.65	0.000490457
0.00191476	0.872695	0.10992	0.87052	0	0.000233949	2.59367e-005	25.0661	64521.2	1.73296e-005	1221.25	142.203	2.19337e-006	1.00795	1215.42	1.89143e-005	0.0873274	83.5052	157.179	8294.54	0.0135618	1.56278	398.517	0.000199974	24648.4	3.24997e-006
4.46036e-006	0.663551	0.0630257	0.663212	0	0.000303846	3.08861e-005	213592	64051.3	9893.29	3916.05	223.347	0.714595	2.12902	0.0264561	3.30123	294904	0.285285	79748.1	28.9088	0.0105722	59.4272	1216.19	6.98	3860.82	3.35009e-006
0.0518154	0.156375	1.2703e-005	0.104336	0	0.000187348	3.66772e-005	278774	0.000428738	1639.87	0.000522444	8387.71	1.77401e-005	0.00146002	36511.3	4.06636	0.00061487	0.164569	1.20896	11.4826	0.0183554	1.46255	341.935	12.087	28408.8	4.19578e-006
1e-006	0.000261541	0.0208482	7.24373e-005	0	0.000159901	2.82032e-005	170481	61312.3	0.00384655	0.000293404	8333.43	1.83838e-005	1.3001e-006	520530	4.0712	0.000883941	176294	1.09509	14.7034	44875.3	0.000143888	8.22774	0.00428257	69.1231	3.40407e-006
0.150279	0.307852	8.60437e-006	0.157296	0	0.000249055	2.81452e-005	2.65056e-005	465317	5617.83	0.00038552	106740	6.30035	4846.97	8038.83	6.81074e-005	3.60738e-006	145956	0.0133528	1.80264e-005	1.77572e-005	760056	1519.58	5.81061e-006	0.0272899	3.96923e-006
0.065618	1.51765	1.09149e-005	9.30404e-006	0	1.45198	4.21507e-005	1.91177e-006	40514.3	1096.55	74.9112	0.19424	0.000417082	0.000449941	0.00191602	0.069826	162.343	253834	8.00149	1.37775e-005	9.62236e-006	785075	0.000150204	3.22385	0.0247431	3.43104e-006
0.0302291	2.09842	0.000794915	1.06491e-006	0	1.44828	0.619915	209.214	15687.9	720.33	0.004475	0.372297	0.000396772	0.000280739	0.00227324	0.0579494	85.4169	24.6997	698.101	0.160732	0.0172024	0.00654538	517.113	0.123201	9.12336	2.48857e-006
0.0301929	2.00588	0.119931	0.000586476	0	1.27002	0.705079	240.035	125294	0.40457	0.00487048	5920.02	189.313	63.0263	312133	6.61702	2.49061e-005	0.0522075	30127.1	8.86759e-006	0.0530999	0.000171128	683.984	0.0603564	0.373469	2.76348e-006
0.0402084	1.77159	0.0962529	0.000732502	0	1.11155	0.619104	979.634	42.5926	8.95951	0.000479059	943705	1.06352e-005	8.51774	396414	0.0531558	1.53431e-005	40260.4	0.639765	1.31853e-006	0.00747095	4954.3	0.0985482	0.0514335	0.388128	2.51458e-006
0.000393692	0.498188	0.101407	0.0472031	0	1.96732e-005	0.450572	594.887	27.7372	23447.7	0.00347932	178.979	0.0945064	1.4566e-006	0.000490269	0.0511085	1.33102e-005	266287	0.44158	375529	0.0147854	15773.7	9.12539	0.0424864	23.9911	3.22287e-006
73.7583	196.012	0.000123742	0.0110174	0	0.000105479	122.242	3.23554	88111.7	0.00283468	882.445	126.27	0.145838	1.05084e-006	0.000404724	0.0511935	1.64013e-005	132.957	0.434053	366923	0.000337617	18748.9	12.621	0.0686651	8.03729e-006	0.0189306
0.000773888	2.74833	14.2847	0.00298049	0	0.00148176	2.7431	14544.6	660496	0.0433255	224581	502631	0.00082869	0.000652986	0.199724	6.03873e-005	0.0102503	22.2707	69841.7	3856.81	103.765	1542.73	395.004	1491.82	545.026	3.98382e-006
0.00104391	0.00618573	13.3237	0.00280374	0	0.000856086	0.001482	2.33977e-006	38199.2	5.23923	2.79489	2.03194e-006	177.553	0.00220956	854306	0.00387197	0.00760443	626314	0.0146611	844.779	0.126519	0.91939	177.854	1742.03	432.86	4.73259e-006
0.000141258	0.00479393	0.0153385	0.00213924	0	0.00127063	0.0012428	56089.8	601984	3.94188	0.00863911	1.7073e-006	16.6534	0.00143762	0.161269	0.00414455	0.00174892	0.0030166	0.000190808	313.969	0.155257	0.991939	176.191	2418.24	4.61656e-006	4.55067e-006
2.18464e-006	7.23601	0.00878948	0.29723	0	6.93871	7.09339e-005	6987.61	914518	55028.2	0.000118603	179.633	0.0256386	0.00079844	0.0195551	10.0162	0.0189373	3.19312	191.433	21.9652	0.00298501	0.0804892	27668.2	2.86746e-005	0.436043	1.6588e-005
1.52837e-006	34.3391	0.00865779	33.5538	0	0.780498	0.00481746	1.28594e-006	722948	60602.7	45.453	1.72077e-006	1782.28	1587.82	7.25051e-006	6.16804	0.0206683	1.64829e-006	3.30902e-005	278.273	0.00350827	2.48467e-005	7161.62	1.31216e-006	0.664601	0.000974799
1.22732e-006	0.0063788	2.09472e-005	8.92932e-006	0	1.36555e-005	0.00635499	826.647	315108	0.022271	0.850905	2.01943e-006	0.000768875	68349.9	0.000677193	1.57492e-006	15.5106	0.0837023	1369.15	262.321	3.01235e-006	2.19178e-005	514351	488408	0.0728299	4.55914e-006
2.62679e-005	0.999647	1.19862e-005	0.337175	0	0.00857002	0.653876	799671	750248	629773	134315	0.000872376	87.7636	10.3657	21.8102	0.00660576	143.117	1988.2	185.275	253.125	0.000192697	0.0820365	2.77888	4.80346e-006	0.0102554	3.46888e-006
3.43714e-006	0.481701	9.71608e-006	0.481683	0	5.95587e-006	8.8507e-006	0.268287	45.5794	7.6536e-005	1.9403	1.95138	0.015267	55049.4	1.93472	0.00747797	0.305137	11569.6	169.314	242.828	0.000259065	11.7564	6.07323e-006	0.0488783	10527.4	3.1064e-006
0.0753714	0.817452	0.00228036	0.00226233	0	0.739805	1.35794e-005	2501.27	19.8622	0.00762894	206.093	8.12124	0.123274	1.15438	0.617413	0.158217	0.950182	28184.3	307749	6.6596	1.12729	0.447874	29.1036	0.0639615	0.000588669	3.14276e-006
1.17628e-005	9.25663	0.272492	1.88402	0	3.41071	3.96189	5.64881	0.0231665	0.000583148	0.0697178	0.00985702	0.000278902	447706	3.87113	0.000156707	99185.4	2.69685	182.234	0.289716	0.00182605	0.144809	53393	430944	1.36619	5.28223e-006
8.57305e-006	0.0387161	0.000187598	0.000578704	0	0.0369374	0.00119135	0.318682	5589.77	1.95886	2.55112e-005	0.0163617	6208.56	0.00252964	378913	4.65657e-005	36.3498	4165.12	4.19403e-006	0.00833333	3.77084e-006	0.0147027	44199.1	373385	1.10438	3.94246e-006
0.000713902	0.0098751	0.000133056	3.68298e-005	0	0.00899545	0.000128914	0.00265951	48.6002	1.4384	45299.3	3.21441e-006	16.5779	1.8284	8.95909e-005	5.06429e-005	0.00377207	1.89412e-005	0.0496742	8559.84	8.53557e-005	0.429995	0.141043	0.043722	2.38469	4.21306e-006
3.08366e-006	0.0574081	0.0226108	0.0523619	0	0.00486901	0.000174169	93.1009	3.67112e-005	0.000572743	9.88952	26.5235	0.012435	1469.21	15434.6	0.125718	2.15913e-006	2022.94	379708	0.00644966	0.000853298	0.213007	0.000189444	156.988	1302.11	9.96478e-006
1e-006	1.96827	0.0174831	0.000719844	0	0.00158158	1.96597	0.109328	0.638639	0.0736213	0.344532	2.70017e-006	0.638377	24.1819	17512.5	5.17097e-005	0.31032	196166	3432.58	0.00327394	0.00100595	0.289199	0.00014406	103.16	0.922546	4.13713e-006
1.08341e-006	2.42136	0.0215799	0.000687252	0	0.00205377	2.41861	15919.7	2190.43	42675.5	7.22666	38.6696	0.0743597	5.92493e-006	0.0459179	4.03443e-006	0.0707734	1797.38	2.80497e-006	6.67705	60.2168	0.00016602	0.000165207	95.0664	1.1295	3.77194e-006
4.32902e-006	32.4908	0.000570888	7.4084e-005	0	26.5526	5.93808	1.25625e-005	101537	84178.1	7.73474e-006	0.00178697	0.621047	119.881	2.22024	2.05414e-006	164.712	1.22912e-006	0.0144748	3827.39	0.000111168	0.0121201	0.000157201	3.03094	403692	1.4825e-005
0.0566576	39.2273	2.60716	0.538457	0	31.7417	6.89053	8.00351e-006	8.11591	52962.7	4.56849e-006	0.000271654	2.97326	87.0173	2.24178	2.68597e-006	8.43234	0.00884572	0.0117066	5559.94	0.191198	0.00256237	0.000160141	2.65641	0.00888512	1.86709e-005
0.000685181	0.892427	2.05234e-006	0.847596	0	0.00490995	0.0392354	21.9588	0.0127254	4.63909e-006	6302.11	23.0072	1.17932e-005	0.430799	0.333901	134.73	0.055038	678777	49.5884	13.3892	9.35619e-005	35.0557	21434.7	56.6013	7.11911	3.89185e-006
0.000619241	0.991766	1.85141e-006	0.465584	0	0.484748	0.0408155	18.6218	3.6661e-006	4.35168e-006	75.2809	20.4797	0.000671763	0.000587786	2.41389e-006	0.00188843	231566	11439.4	5.64572e-005	0.00192644	0.00778559	0.0556952	0.109067	0.000238339	8.53446	2.60422e-006
0.760966	1.52857	1.18946e-006	0.760577	0	0.00702437	5.68428e-006	42.6613	0.0143419	0.0710529	6909.91	0.0247782	1.60819e-005	1.40106	0.0246924	0.017594	4.34199	58.4775	4.42457e-006	45.5661	0.00033773	10259.4	7.36335e-006	221.997	13.2782	2.56942e-006
0.517021	1.54406	0.104317	1.02153	0	0.00548391	2.03164e-005	3.14795	1.64732e-005	2.94879e-005	1.6381e-006	0.002454	2.02164e-005	0.00102075	0.000146805	0.802827	280395	15694.8	3.6354e-005	4006.66	0.00026604	0.079846	77.6729	69357	16.8194	2.81524e-006
0.66416	1.90917	0.101226	1.23881	0	0.00617554	2.12152e-005	0.00664381	1.29409e-005	3.82704e-005	1.36925e-006	0.00180482	1.13478e-005	1.36185	0.000238889	0.000301607	406680	14745	0.000103547	215.344	9.94153e-006	223.94	4.12473e-005	2.50377e-005	12.2165	2.64427e-006
0.000749132	1.0511	1.252e-006	1.05033	0	5.64766e-006	1.51542e-005	40940	0.286297	1.91441	2.51544e-006	0.00218438	0.000967022	29.2159	47.9483	48.5479	0.00142759	3211.03	0.000129644	0.000284653	0.000698066	12.9873	0.000912365	2.19326e-005	0.000798301	3.46676e-006
0.00799091	1.32076	4.36325e-006	1.29585	0	0.0020781	0.0148435	2554.43	124.217	35.2375	7904.36	0.350689	8.84504e-006	1.18692e-006	57.8122	4.09436	38.5432	0.0879154	0.00374914	8.43978e-006	0.000700953	86827.6	0.0103427	0.213422	1.0692	3.02422e-006
0.00489592	1.42347	4.52179e-006	1.29076	0	3.48604e-006	0.127811	2559.75	399940	46453.7	10327.8	0.332996	7.39283e-006	0.0108276	58.3425	85.3949	31.9301	0.14364	0.00243372	8.1456e-006	9.17761e-005	6.82181	0.00171606	0.226621	0.773822	2.84342e-006
0.00567049	0.994212	0.000492374	0.987152	0	3.05021e-006	0.00138635	4702.62	109.465	0.000501076	8919.59	0.160639	1.39243e-005	0.0113493	94.44	90.6929	35.344	0.0439468	0.00256952	0.147236	159620	156677	0.00217104	0.236177	0.949744	2.43047e-006
0.00413669	0.0601316	0.727113	0.0522725	0	0.00260702	0.0011154	2154.24	160.874	0.00687025	37.4305	0.227538	1.53806e-005	0.00489164	75.0723	123.57	0.016858	8.40576e-006	2.22005e-006	30.9797	9.98149e-006	89406.8	3742.69	0.0418926	206552	4.14361e-006
0.746494	0.80242	0.000135474	0.0400745	0	0.0158478	3.69824e-006	2266.15	151.41	0.0104484	1826.86	0.256108	1.58643e-005	0.0102082	0.45477	208.505	0.0218372	1.25431e-005	1637.15	0.0128499	0.00212063	8.67555e-006	180.978	2.36383e-005	13.3757	3.68393e-006
0.0133854	0.375419	0.0682507	0.0199929	0	0.326759	0.0152816	688687	10640.1	0.820482	142669	7.43754	1.63287e-006	1.95379e-005	8.87003e-006	0.0660571	9.40739	0.900931	2.25564e-005	0.000551015	3.0169e-006	0.0786789	0.0149725	1633.38	198.412	4.02932e-006
0.000757187	7.66075	9.01653e-005	0.148766	0	4.27804e-006	7.51122	1.17746e-005	59137.3	1.55717e-005	3.24131e-005	78.5453	53000	0.000401986	4742.83	0.00454361	52939.7	153.255	2.23914e-006	59.888	0.000219191	1214.98	1.24051e-006	94.2141	0.0329871	6.26349e-006
0.000490486	2.64903	8.84266e-005	0.165839	0	2.4826	9.60104e-005	8.75583e-006	3499.08	71027.4	3.53334	88.1535	1.75989e-005	0.00649314	3637.61	0.00457609	1.13051	1.45431	2.52549e-006	70.0245	162.92	1150.56	1.06946e-006	103.66	0.0381641	3.57806e-006
0.000544552	6.71145	0.000136368	0.148893	0	3.74872e-006	6.56201	1.37261e-005	68803.3	1.58245e-005	3.61283e-006	18.363	84474.4	0.00038342	4671.3	0.00418035	187981	185.79	1.54259e-006	38.9274	0.000228168	1537.89	0.471005	384.218	0.378918	5.393e-006
0.00096308	0.208124	2.12677	2.19839e-005	0	7.8706e-005	0.20706	0.0110175	0.000110159	2.71285	102524	19391.1	0.00012917	0.000228587	415.41	0.00369984	47454.4	153.886	0.991403	22.5776	0.00016732	841.661	1010.61	12.2468	0.0108746	3.88096e-006
0.00411256	0.00424713	0.000143696	1.81566e-005	0	0.000114424	1.98509e-006	0.000749809	551.753	2.47242	6.03623	0.128541	0.000143228	0.0271638	1.99879e-005	0.00338661	10.2542	142.53	2.60026e-006	49.6285	0.000145659	631.716	0.000146926	2.59097e-005	2.00061e-005	4.54971e-006
