Time	[X]	[Y]	[Z]
0.691	-7.00786	-3.98445	38.4406
0.692	-6.97805	-4.04017	38.3151
0.693	-6.9491	-4.09646	38.1905
0.694	-6.921	-4.1533	38.0666
0.695	-6.89374	-4.2107	37.9434
0.696	-6.86733	-4.26864	37.8211
0.697	-6.84177	-4.32713	37.6995
0.698	-6.81704	-4.38616	37.5787
0.699	-6.79315	-4.44572	37.4587
0.7	-6.77009	-4.50581	37.3394
0.701	-6.74786	-4.56643	37.221
0.702	-6.72646	-4.62757	37.1033
0.703	-6.70588	-4.68924	36.9864
0.704	-6.68613	-4.75142	36.8703
0.705	-6.66719	-4.81412	36.755
0.706	-6.64907	-4.87734	36.6404
0.707	-6.63175	-4.94106	36.5267
0.708	-6.61525	-5.0053	36.4138
0.709	-6.59955	-5.07006	36.3016
0.71	-6.58466	-5.13532	36.1903
0.711	-6.57057	-5.20109	36.0797
0.712	-6.55727	-5.26737	35.97
0.713	-6.54477	-5.33416	35.861
0.714	-6.53306	-5.40146	35.7529
0.715	-6.52213	-5.46927	35.6456
0.716	-6.512	-5.53759	35.5391
0.717	-6.50264	-5.60642	35.4334
0.718	-6.49407	-5.67576	35.3285
0.719	-6.48628	-5.74562	35.2245
0.72	-6.47926	-5.81599	35.1213
0.721	-6.47301	-5.88688	35.0189
0.722	-6.46753	-5.95829	34.9173
0.723	-6.46283	-6.03022	34.8166
0.724	-6.45888	-6.10267	34.7167
0.725	-6.4557	-6.17565	34.6177
0.726	-6.45328	-6.24916	34.5195
0.727	-6.45162	-6.3232	34.4222
0.728	-6.45071	-6.39778	34.3258
0.729	-6.45056	-6.47289	34.2302
0.73	-6.45116	-6.54855	34.1354
0.731	-6.45251	-6.62475	34.0416
0.732	-6.4546	-6.7015	33.9486
0.733	-6.45744	-6.7788	33.8565
0.734	-6.46103	-6.85665	33.7653
0.735	-6.46535	-6.93507	33.675
0.736	-6.47042	-7.01405	33.5856
0.737	-6.47623	-7.0936	33.4971
0.738	-6.48277	-7.17373	33.4095
0.739	-6.49005	-7.25443	33.3228
0.74	-6.49806	-7.33571	33.237
0.741	-6.5068	-7.41758	33.1522
0.742	-6.51627	-7.50005	33.0684
0.743	-6.52647	-7.58311	32.9854
0.744	-6.5374	-7.66677	32.9035
0.745	-6.54906	-7.75104	32.8225
0.746	-6.56144	-7.83592	32.7424
0.747	-6.57455	-7.92142	32.6633
0.748	-6.58838	-8.00754	32.5853
0.749	-6.60293	-8.09429	32.5082
0.75	-6.61821	-8.18167	32.4321
0.751	-6.6342	-8.2697	32.357
0.752	-6.65092	-8.35836	32.283
0.753	-6.66835	-8.44768	32.2099
0.754	-6.6865	-8.53765	32.138
0.755	-6.70537	-8.62829	32.067
0.756	-6.72496	-8.71959	31.9971
0.757	-6.74527	-8.81156	31.9283
0.758	-6.76629	-8.90421	31.8606
0.759	-6.78802	-8.99755	31.7939
0.76	-6.81048	-9.09157	31.7284
0.761	-6.83365	-9.18629	31.664
0.762	-6.85753	-9.28171	31.6006
0.763	-6.88213	-9.37783	31.5384
0.764	-6.90744	-9.47467	31.4774
0.765	-6.93347	-9.57222	31.4175
0.766	-6.96022	-9.6705	31.3588
0.767	-6.98768	-9.7695	31.3013
0.768	-7.01586	-9.86924	31.2449
0.769	-7.04475	-9.96971	31.1898
0.77	-7.07436	-10.0709	31.1359
0.771	-7.10468	-10.1729	31.0832
0.772	-7.13572	-10.2756	31.0318
0.773	-7.16748	-10.3791	30.9816
0.774	-7.19995	-10.4833	30.9327
0.775	-7.23314	-10.5883	30.8851
0.776	-7.26706	-10.6941	30.8388
0.777	-7.30169	-10.8007	30.7938
0.778	-7.33704	-10.908	30.7502
0.779	-7.37311	-11.0161	30.7079
0.78	-7.4099	-11.1251	30.667
0.781	-7.44741	-11.2348	30.6274
0.782	-7.48564	-11.3453	30.5893
0.783	-7.5246	-11.4566	30.5526
0.784	-7.56428	-11.5687	30.5173
0.785	-7.60469	-11.6816	30.4835
0.786	-7.64582	-11.7953	30.4511
0.787	-7.68768	-11.9098	30.4202
0.788	-7.73026	-12.0252	30.3909
0.789	-7.77358	-12.1413	30.363
0.79	-7.81762	-12.2583	30.3367
0.791	-7.86239	-12.3761	30.312
0.792	-7.90789	-12.4947	30.2889
0.793	-7.95413	-12.6141	30.2673
0.794	-8.00109	-12.7344	30.2474
0.795	-8.04879	-12.8555	30.2291
0.796	-8.09723	-12.9774	30.2125
0.797	-8.1464	-13.1001	30.1976
0.798	-8.1963	-13.2236	30.1844
0.799	-8.24694	-13.348	30.1729
0.8	-8.29832	-13.4731	30.1632
0.801	-8.35044	-13.5991	30.1552
0.802	-8.4033	-13.7259	30.149
0.803	-8.45689	-13.8535	30.1447
0.804	-8.51123	-13.982	30.1422
0.805	-8.56631	-14.1112	30.1416
0.806	-8.62213	-14.2412	30.1428
0.807	-8.67869	-14.372	30.146
0.808	-8.73599	-14.5036	30.1511
0.809	-8.79404	-14.636	30.1582
0.81	-8.85283	-14.7691	30.1673
0.811	-8.91236	-14.903	30.1784
0.812	-8.97264	-15.0377	30.1915
0.813	-9.03367	-15.1732	30.2067
0.814	-9.09543	-15.3093	30.224
0.815	-9.15794	-15.4463	30.2434
0.816	-9.2212	-15.5839	30.265
0.817	-9.2852	-15.7222	30.2887
0.818	-9.34994	-15.8613	30.3147
0.819	-9.41542	-16.001	30.3428
0.82	-9.48165	-16.1415	30.3732
0.821	-9.54862	-16.2825	30.4059
0.822	-9.61633	-16.4243	30.4409
0.823	-9.68478	-16.5666	30.4783
0.824	-9.75396	-16.7096	30.518
0.825	-9.82389	-16.8532	30.5601
0.826	-9.89455	-16.9973	30.6047
0.827	-9.96594	-17.142	30.6517
0.828	-10.0381	-17.2873	30.7011
0.829	-10.1109	-17.433	30.7531
0.83	-10.1845	-17.5793	30.8076
0.831	-10.2588	-17.7261	30.8647
0.832	-10.3339	-17.8733	30.9244
0.833	-10.4096	-18.0209	30.9868
0.834	-10.4861	-18.1689	31.0517
0.835	-10.5633	-18.3174	31.1194
0.836	-10.6412	-18.4661	31.1898
0.837	-10.7198	-18.6152	31.2629
0.838	-10.7991	-18.7646	31.3388
0.839	-10.8791	-18.9142	31.4175
0.84	-10.9598	-19.064	31.499
0.841	-11.0412	-19.2141	31.5833
0.842	-11.1232	-19.3643	31.6706
0.843	-11.206	-19.5146	31.7608
0.844	-11.2894	-19.665	31.8539
0.845	-11.3735	-19.8154	31.95
0.846	-11.4582	-19.9658	32.049
0.847	-11.5436	-20.1163	32.1511
0.848	-11.6297	-20.2666	32.2563
0.849	-11.7164	-20.4168	32.3645
0.85	-11.8037	-20.5668	32.4758
0.851	-11.8916	-20.7166	32.5902
0.852	-11.9802	-20.8662	32.7077
0.853	-12.0693	-21.0154	32.8285
0.854	-12.1591	-21.1643	32.9524
0.855	-12.2494	-21.3127	33.0795
0.856	-12.3404	-21.4607	33.2099
0.857	-12.4318	-21.6082	33.3435
0.858	-12.5239	-21.755	33.4804
0.859	-12.6165	-21.9013	33.6206
0.86	-12.7096	-22.0468	33.7641
0.861	-12.8032	-22.1916	33.9109
0.862	-12.8973	-22.3355	34.0611
0.863	-12.992	-22.4786	34.2146
0.864	-13.0871	-22.6207	34.3714
0.865	-13.1826	-22.7618	34.5317
0.866	-13.2786	-22.9017	34.6953
0.867	-13.3751	-23.0406	34.8623
0.868	-13.4719	-23.1782	35.0328
0.869	-13.5692	-23.3145	35.2066
0.87	-13.6668	-23.4494	35.3838
0.871	-13.7649	-23.5829	35.5645
0.872	-13.8632	-23.7149	35.7485
0.873	-13.9619	-23.8452	35.936
0.874	-14.0609	-23.9739	36.1269
0.875	-14.1601	-24.1007	36.3212
0.876	-14.2597	-24.2258	36.5189
0.877	-14.3595	-24.3489	36.7199
0.878	-14.4595	-24.47	36.9244
0.879	-14.5597	-24.589	37.1322
0.88	-14.66	-24.7058	37.3433
0.881	-14.7606	-24.8203	37.5578
0.882	-14.8612	-24.9325	37.7756
0.883	-14.962	-25.0423	37.9966
0.884	-15.0628	-25.1494	38.221
0.885	-15.1637	-25.254	38.4485
0.886	-15.2646	-25.3558	38.6793
0.887	-15.3655	-25.4548	38.9132
0.888	-15.4664	-25.5509	39.1502
0.889	-15.5672	-25.644	39.3903
0.89	-15.6679	-25.7341	39.6335
0.891	-15.7685	-25.8209	39.8796
0.892	-15.869	-25.9044	40.1287
0.893	-15.9692	-25.9846	40.3807
0.894	-16.0693	-26.0613	40.6356
0.895	-16.1691	-26.1344	40.8932
0.896	-16.2686	-26.2039	41.1536
0.897	-16.3677	-26.2696	41.4166
0.898	-16.4666	-26.3315	41.6822
0.899	-16.565	-26.3894	41.9503
0.9	-16.6631	-26.4433	42.2208
0.901	-16.7606	-26.4931	42.4937
0.902	-16.8577	-26.5387	42.7689
0.903	-16.9542	-26.5799	43.0463
0.904	-17.0502	-26.6168	43.3258
0.905	-17.1456	-26.6493	43.6073
0.906	-17.2403	-26.6771	43.8908
0.907	-17.3343	-26.7003	44.176
0.908	-17.4276	-26.7188	44.463
0.909	-17.5201	-26.7325	44.7516
0.91	-17.6118	-26.7413	45.0417
0.911	-17.7027	-26.7451	45.3331
0.912	-17.7926	-26.744	45.6259
0.913	-17.8817	-26.7377	45.9198
0.914	-17.9698	-26.7262	46.2147
0.915	-18.0568	-26.7096	46.5106
0.916	-18.1428	-26.6876	46.8072
0.917	-18.2277	-26.6602	47.1045
0.918	-18.3114	-26.6275	47.4022
0.919	-18.394	-26.5893	47.7004
0.92	-18.4753	-26.5456	47.9988
0.921	-18.5554	-26.4963	48.2972
0.922	-18.6341	-26.4415	48.5956
0.923	-18.7115	-26.381	48.8939
0.924	-18.7875	-26.3148	49.1917
0.925	-18.8621	-26.243	49.4891
0.926	-18.9351	-26.1654	49.7858
0.927	-19.0067	-26.0821	50.0816
0.928	-19.0766	-25.993	50.3765
0.929	-19.145	-25.8982	50.6703
0.93	-19.2117	-25.7976	50.9628
0.931	-19.2767	-25.6913	51.2538
0.932	-19.3399	-25.5792	51.5432
0.933	-19.4014	-25.4613	51.8308
0.934	-19.4611	-25.3377	52.1164
0.935	-19.519	-25.2084	52.4
0.936	-19.5749	-25.0734	52.6812
0.937	-19.6289	-24.9327	52.9601
0.938	-19.681	-24.7864	53.2363
0.939	-19.731	-24.6345	53.5098
0.94	-19.779	-24.4771	53.7803
0.941	-19.825	-24.3142	54.0478
0.942	-19.8688	-24.1459	54.3119
0.943	-19.9105	-23.9722	54.5727
0.944	-19.95	-23.7932	54.8299
0.945	-19.9874	-23.609	55.0834
0.946	-20.0224	-23.4197	55.3329
0.947	-20.0553	-23.2253	55.5785
0.948	-20.0858	-23.026	55.8198
0.949	-20.1141	-22.8218	56.0569
0.95	-20.14	-22.6128	56.2894
0.951	-20.1635	-22.3992	56.5173
0.952	-20.1847	-22.181	56.7405
0.953	-20.2034	-21.9584	56.9588
0.954	-20.2198	-21.7315	57.1721
0.955	-20.2337	-21.5004	57.3802
0.956	-20.2451	-21.2652	57.5831
0.957	-20.2541	-21.0262	57.7805
0.958	-20.2605	-20.7833	57.9725
0.959	-20.2645	-20.5368	58.1589
0.96	-20.266	-20.2868	58.3395
0.961	-20.2649	-20.0334	58.5144
0.962	-20.2614	-19.7768	58.6833
0.963	-20.2552	-19.5172	58.8463
0.964	-20.2466	-19.2547	59.0032
0.965	-20.2354	-18.9895	59.1539
0.966	-20.2217	-18.7217	59.2984
0.967	-20.2054	-18.4515	59.4367
0.968	-20.1866	-18.179	59.5686
0.969	-20.1653	-17.9045	59.6941
0.97	-20.1414	-17.6281	59.8131
0.971	-20.115	-17.3499	59.9256
0.972	-20.0861	-17.0702	60.0317
0.973	-20.0547	-16.7891	60.1311
0.974	-20.0208	-16.5068	60.224
0.975	-19.9844	-16.2235	60.3103
0.976	-19.9456	-15.9392	60.39
0.977	-19.9043	-15.6543	60.463
0.978	-19.8606	-15.3689	60.5294
0.979	-19.8145	-15.0831	60.5892
0.98	-19.7659	-14.7971	60.6424
0.981	-19.7151	-14.511	60.6891
0.982	-19.6619	-14.2252	60.7291
0.983	-19.6064	-13.9396	60.7626
0.984	-19.5486	-13.6545	60.7896
0.985	-19.4885	-13.3701	60.8102
0.986	-19.4262	-13.0865	60.8243
0.987	-19.3617	-12.8038	60.832
0.988	-19.295	-12.5222	60.8335
0.989	-19.2263	-12.2419	60.8286
0.99	-19.1554	-11.9629	60.8176
0.991	-19.0824	-11.6856	60.8004
0.992	-19.0074	-11.4099	60.7772
0.993	-18.9305	-11.136	60.748
0.994	-18.8516	-10.8641	60.7128
0.995	-18.7707	-10.5943	60.6719
0.996	-18.6881	-10.3267	60.6252
0.997	-18.6035	-10.0614	60.5729
0.998	-18.5172	-9.79862	60.515
0.999	-18.4292	-9.53838	60.4517
1	-18.3394	-9.28082	60.383
1.001	-18.248	-9.02605	60.3091
1.002	-18.155	-8.77416	60.23
1.003	-18.0604	-8.52525	60.1459
1.004	-17.9643	-8.27941	60.0568
1.005	-17.8667	-8.03673	59.9629
1.006	-17.7677	-7.7973	59.8643
1.007	-17.6673	-7.56118	59.7611
1.008	-17.5656	-7.32846	59.6534
1.009	-17.4626	-7.09921	59.5414
1.01	-17.3584	-6.87348	59.4251
1.011	-17.2529	-6.65134	59.3046
1.012	-17.1464	-6.43285	59.1802
1.013	-17.0387	-6.21806	59.0518
1.014	-16.93	-6.00702	58.9197
1.015	-16.8202	-5.79976	58.7839
1.016	-16.7096	-5.59632	58.6446
1.017	-16.598	-5.39675	58.5018
1.018	-16.4856	-5.20107	58.3558
1.019	-16.3723	-5.00931	58.2065
1.02	-16.2583	-4.82148	58.0542
1.021	-16.1436	-4.63762	57.8989
1.022	-16.0282	-4.45773	57.7408
1.023	-15.9122	-4.28183	57.5799
1.024	-15.7956	-4.10992	57.4164
1.025	-15.6785	-3.94201	57.2505
1.026	-15.5609	-3.7781	57.0821
1.027	-15.4429	-3.61819	56.9114
1.028	-15.3244	-3.46228	56.7386
1.029	-15.2056	-3.31034	56.5637
1.03	-15.0865	-3.16238	56.3868
1.031	-14.9672	-3.01837	56.208
1.032	-14.8476	-2.8783	56.0275
1.033	-14.7278	-2.74216	55.8453
1.034	-14.6079	-2.60991	55.6615
1.035	-14.4878	-2.48154	55.4763
1.036	-14.3678	-2.35701	55.2897
1.037	-14.2476	-2.23631	55.1017
1.038	-14.1275	-2.11939	54.9126
1.039	-14.0075	-2.00623	54.7223
1.04	-13.8875	-1.89678	54.531
1.041	-13.7677	-1.79102	54.3388
1.042	-13.648	-1.68891	54.1457
1.043	-13.5285	-1.5904	53.9518
1.044	-13.4093	-1.49545	53.7571
1.045	-13.2903	-1.40403	53.5618
1.046	-13.1715	-1.31609	53.366
1.047	-13.0532	-1.23158	53.1696
1.048	-12.9351	-1.15045	52.9728
1.049	-12.8175	-1.07267	52.7756
1.05	-12.7002	-0.998185	52.5781
1.051	-12.5834	-0.926942	52.3804
1.052	-12.4671	-0.858895	52.1824
1.053	-12.3513	-0.793994	51.9843
1.054	-12.236	-0.732188	51.7862
1.055	-12.1212	-0.673428	51.588
1.056	-12.007	-0.617661	51.3898
1.057	-11.8934	-0.564837	51.1917
1.058	-11.7805	-0.514904	50.9937
1.059	-11.6681	-0.467809	50.7959
1.06	-11.5565	-0.423502	50.5983
1.061	-11.4455	-0.381929	50.4009
1.062	-11.3352	-0.343039	50.2038
1.063	-11.2256	-0.30678	50.0071
1.064	-11.1168	-0.2731	49.8107
1.065	-11.0088	-0.241946	49.6147
1.066	-10.9015	-0.213269	49.4191
1.067	-10.795	-0.187015	49.224
1.068	-10.6893	-0.163135	49.0293
1.069	-10.5845	-0.141577	48.8352
1.07	-10.4805	-0.122291	48.6417
1.071	-10.3773	-0.105228	48.4487
1.072	-10.2751	-0.0903371	48.2563
1.073	-10.1736	-0.0775702	48.0645
1.074	-10.0731	-0.0668786	47.8733
1.075	-9.97352	-0.0582142	47.6829
1.076	-9.87483	-0.0515296	47.493
1.077	-9.77706	-0.0467781	47.3039
1.078	-9.68023	-0.0439132	47.1155
1.079	-9.58434	-0.0428894	46.9279
1.08	-9.4894	-0.0436617	46.7409
1.081	-9.39543	-0.0461858	46.5548
1.082	-9.30242	-0.0504178	46.3694
1.083	-9.21039	-0.056315	46.1848
1.084	-9.11934	-0.0638349	46.0009
1.085	-9.02928	-0.072936	45.8179
1.086	-8.94021	-0.0835775	45.6357
1.087	-8.85215	-0.0957192	45.4543
1.088	-8.76509	-0.109322	45.2738
1.089	-8.67904	-0.124346	45.0941
1.09	-8.594	-0.140755	44.9152
1.091	-8.50997	-0.158511	44.7372
1.092	-8.42697	-0.177578	44.56
1.093	-8.34498	-0.19792	44.3837
1.094	-8.26403	-0.219502	44.2082
1.095	-8.18409	-0.24229	44.0336
1.096	-8.10519	-0.266251	43.8599
1.097	-8.02732	-0.291352	43.6871
1.098	-7.95047	-0.317561	43.5151
1.099	-7.87466	-0.344848	43.344
1.1	-7.79988	-0.373181	43.1738
1.101	-7.72612	-0.402532	43.0044
1.102	-7.6534	-0.432871	42.836
1.103	-7.58171	-0.46417	42.6684
1.104	-7.51105	-0.496403	42.5017
1.105	-7.44142	-0.529541	42.3358
1.106	-7.37281	-0.563561	42.1709
1.107	-7.30523	-0.598435	42.0068
1.108	-7.23868	-0.634141	41.8435
1.109	-7.17314	-0.670653	41.6812
1.11	-7.10863	-0.707949	41.5197
1.111	-7.04513	-0.746007	41.3591
1.112	-6.98264	-0.784805	41.1993
1.113	-6.92117	-0.824321	41.0405
1.114	-6.86071	-0.864536	40.8824
1.115	-6.80125	-0.905429	40.7253
1.116	-6.74279	-0.946983	40.5689
1.117	-6.68533	-0.989177	40.4135
1.118	-6.62886	-1.03199	40.2589
1.119	-6.57339	-1.07542	40.1051
1.12	-6.5189	-1.11943	39.9522
1.121	-6.4654	-1.16402	39.8001
1.122	-6.41287	-1.20917	39.6488
1.123	-6.36132	-1.25486	39.4984
1.124	-6.31074	-1.30107	39.3488
1.125	-6.26113	-1.34781	39.2
1.126	-6.21248	-1.39505	39.0521
1.127	-6.16478	-1.44277	38.9049
1.128	-6.11803	-1.49098	38.7586
1.129	-6.07224	-1.53965	38.6131
1.13	-6.02738	-1.58878	38.4684
1.131	-5.98346	-1.63835	38.3245
1.132	-5.94048	-1.68836	38.1814
1.133	-5.89842	-1.73879	38.0391
1.134	-5.85728	-1.78965	37.8976
1.135	-5.81706	-1.84091	37.7569
1.136	-5.77776	-1.89257	37.617
1.137	-5.73936	-1.94462	37.4778
1.138	-5.70186	-1.99706	37.3395
1.139	-5.66526	-2.04988	37.2019
1.14	-5.62955	-2.10307	37.0651
1.141	-5.59473	-2.15663	36.929
1.142	-5.56079	-2.21055	36.7938
1.143	-5.52772	-2.26482	36.6593
1.144	-5.49553	-2.31945	36.5255
1.145	-5.4642	-2.37443	36.3926
1.146	-5.43373	-2.42975	36.2604
1.147	-5.40412	-2.48541	36.1289
1.148	-5.37535	-2.54141	35.9982
1.149	-5.34744	-2.59775	35.8682
1.15	-5.32036	-2.65441	35.739
1.151	-5.29412	-2.71141	35.6106
1.152	-5.2687	-2.76874	35.4828
1.153	-5.24412	-2.82639	35.3559
1.154	-5.22035	-2.88437	35.2296
1.155	-5.19739	-2.94268	35.1041
1.156	-5.17525	-3.00131	34.9794
1.157	-5.15391	-3.06027	34.8554
1.158	-5.13338	-3.11955	34.7321
1.159	-5.11364	-3.17916	34.6095
1.16	-5.09469	-3.23909	34.4877
1.161	-5.07652	-3.29936	34.3666
1.162	-5.05914	-3.35995	34.2463
1.163	-5.04254	-3.42087	34.1267
1.164	-5.02671	-3.48213	34.0078
1.165	-5.01164	-3.54372	33.8896
1.166	-4.99735	-3.60565	33.7722
1.167	-4.98381	-3.66792	33.6555
1.168	-4.97103	-3.73053	33.5395
1.169	-4.959	-3.79349	33.4243
1.17	-4.94771	-3.8568	33.3097
1.171	-4.93718	-3.92046	33.1959
1.172	-4.92738	-3.98447	33.0829
1.173	-4.91832	-4.04885	32.9705
1.174	-4.90999	-4.11359	32.8589
1.175	-4.90239	-4.17871	32.7481
1.176	-4.89551	-4.24419	32.6379
1.177	-4.88936	-4.31006	32.5285
1.178	-4.88393	-4.3763	32.4198
1.179	-4.87921	-4.44294	32.3119
1.18	-4.8752	-4.50997	32.2047
1.181	-4.8719	-4.5774	32.0982
1.182	-4.86931	-4.64524	31.9925
1.183	-4.86742	-4.71349	31.8875
1.184	-4.86623	-4.78215	31.7833
1.185	-4.86574	-4.85124	31.6798
1.186	-4.86594	-4.92076	31.5771
1.187	-4.86683	-4.99072	31.4751
1.188	-4.86841	-5.06112	31.3739
1.189	-4.87068	-5.13197	31.2734
1.19	-4.87364	-5.20328	31.1737
1.191	-4.87728	-5.27505	31.0747
1.192	-4.88159	-5.34729	30.9765
1.193	-4.88659	-5.42001	30.8791
1.194	-4.89226	-5.49322	30.7825
1.195	-4.89861	-5.56693	30.6866
1.196	-4.90563	-5.64113	30.5915
1.197	-4.91332	-5.71585	30.4972
1.198	-4.92168	-5.79109	30.4037
1.199	-4.93071	-5.86685	30.311
1.2	-4.9404	-5.94314	30.2191
1.201	-4.95076	-6.01998	30.128
1.202	-4.96179	-6.09737	30.0377
1.203	-4.97347	-6.17532	29.9482
1.204	-4.98582	-6.25384	29.8595
1.205	-4.99883	-6.33294	29.7717
1.206	-5.01251	-6.41262	29.6846
1.207	-5.02684	-6.4929	29.5985
1.208	-5.04183	-6.57378	29.5131
1.209	-5.05748	-6.65528	29.4287
1.21	-5.07378	-6.7374	29.345
1.211	-5.09075	-6.82015	29.2623
1.212	-5.10837	-6.90355	29.1804
1.213	-5.12665	-6.98759	29.0994
1.214	-5.14559	-7.0723	29.0192
1.215	-5.16519	-7.15767	28.94
1.216	-5.18544	-7.24372	28.8616
1.217	-5.20635	-7.33047	28.7842
1.218	-5.22792	-7.41791	28.7077
1.219	-5.25015	-7.50606	28.6321
1.22	-5.27304	-7.59493	28.5575
1.221	-5.29659	-7.68452	28.4838
1.222	-5.3208	-7.77486	28.411
1.223	-5.34567	-7.86594	28.3392
1.224	-5.3712	-7.95778	28.2684
1.225	-5.3974	-8.05039	28.1986
1.226	-5.42426	-8.14378	28.1297
1.227	-5.45179	-8.23796	28.0619
1.228	-5.47999	-8.33293	27.995
1.229	-5.50885	-8.42871	27.9292
1.23	-5.53839	-8.52531	27.8645
1.231	-5.56859	-8.62274	27.8008
1.232	-5.59947	-8.721	27.7381
1.233	-5.63102	-8.82011	27.6765
1.234	-5.66325	-8.92009	27.616
1.235	-5.69616	-9.02092	27.5566
1.236	-5.72975	-9.12264	27.4984
1.237	-5.76402	-9.22524	27.4412
1.238	-5.79897	-9.32875	27.3852
1.239	-5.83461	-9.43315	27.3303
1.24	-5.87094	-9.53848	27.2766
1.241	-5.90797	-9.64473	27.2241
1.242	-5.94568	-9.75192	27.1728
1.243	-5.98409	-9.86005	27.1227
1.244	-6.0232	-9.96914	27.0738
1.245	-6.06301	-10.0792	27.0262
1.246	-6.10352	-10.1902	26.9798
1.247	-6.14475	-10.3022	26.9348
1.248	-6.18668	-10.4152	26.891
1.249	-6.22932	-10.5292	26.8485
1.25	-6.27267	-10.6442	26.8074
1.251	-6.31675	-10.7603	26.7676
1.252	-6.36155	-10.8773	26.7292
1.253	-6.40707	-10.9954	26.6922
1.254	-6.45331	-11.1145	26.6565
1.255	-6.50029	-11.2347	26.6224
1.256	-6.548	-11.3559	26.5896
1.257	-6.59645	-11.4782	26.5584
1.258	-6.64564	-11.6016	26.5286
1.259	-6.69557	-11.7261	26.5003
1.26	-6.74625	-11.8516	26.4736
1.261	-6.79768	-11.9782	26.4485
1.262	-6.84986	-12.106	26.4249
1.263	-6.9028	-12.2348	26.4029
1.264	-6.9565	-12.3647	26.3826
1.265	-7.01097	-12.4958	26.3639
1.266	-7.0662	-12.628	26.3469
1.267	-7.1222	-12.7613	26.3316
1.268	-7.17898	-12.8957	26.318
1.269	-7.23654	-13.0313	26.3062
1.27	-7.29488	-13.168	26.2962
1.271	-7.354	-13.3059	26.288
1.272	-7.41392	-13.4449	26.2816
1.273	-7.47462	-13.585	26.2771
1.274	-7.53613	-13.7263	26.2745
1.275	-7.59843	-13.8687	26.2738
1.276	-7.66153	-14.0123	26.2751
1.277	-7.72544	-14.157	26.2783
1.278	-7.79017	-14.3029	26.2836
1.279	-7.8557	-14.45	26.2909
1.28	-7.92205	-14.5981	26.3003
1.281	-7.98922	-14.7475	26.3118
1.282	-8.05722	-14.8979	26.3255
1.283	-8.12604	-15.0495	26.3413
1.284	-8.19569	-15.2023	26.3593
1.285	-8.26617	-15.3561	26.3796
1.286	-8.33749	-15.5111	26.4022
1.287	-8.40964	-15.6673	26.427
1.288	-8.48264	-15.8245	26.4543
1.289	-8.55648	-15.9828	26.4839
1.29	-8.63117	-16.1422	26.5159
1.291	-8.7067	-16.3027	26.5504
1.292	-8.78309	-16.4643	26.5874
1.293	-8.86033	-16.627	26.627
1.294	-8.93842	-16.7907	26.6691
1.295	-9.01737	-16.9554	26.7138
1.296	-9.09718	-17.1212	26.7611
1.297	-9.17785	-17.2879	26.8112
1.298	-9.25938	-17.4557	26.864
1.299	-9.34178	-17.6244	26.9196
1.3	-9.42504	-17.7941	26.9779
1.301	-9.50916	-17.9647	27.0392
1.302	-9.59415	-18.1363	27.1033
1.303	-9.68	-18.3087	27.1704
1.304	-9.76672	-18.482	27.2404
1.305	-9.85431	-18.6562	27.3135
1.306	-9.94276	-18.8311	27.3896
1.307	-10.0321	-19.0069	27.4688
1.308	-10.1223	-19.1834	27.5512
1.309	-10.2133	-19.3606	27.6368
1.31	-10.3052	-19.5385	27.7256
1.311	-10.398	-19.7171	27.8177
1.312	-10.4916	-19.8963	27.9131
1.313	-10.5861	-20.0761	28.0119
1.314	-10.6814	-20.2565	28.1141
1.315	-10.7776	-20.4373	28.2197
1.316	-10.8746	-20.6187	28.3289
1.317	-10.9724	-20.8004	28.4415
1.318	-11.0711	-20.9826	28.5578
1.319	-11.1707	-21.165	28.6777
1.32	-11.271	-21.3478	28.8012
1.321	-11.3722	-21.5308	28.9285
1.322	-11.4742	-21.7139	29.0595
1.323	-11.577	-21.8972	29.1943
1.324	-11.6806	-22.0805	29.333
1.325	-11.785	-22.2639	29.4755
1.326	-11.8902	-22.4471	29.6219
1.327	-11.9961	-22.6303	29.7723
1.328	-12.1028	-22.8133	29.9267
1.329	-12.2103	-22.996	30.0851
1.33	-12.3186	-23.1784	30.2476
1.331	-12.4275	-23.3604	30.4142
1.332	-12.5372	-23.5419	30.5849
1.333	-12.6476	-23.7229	30.7598
1.334	-12.7587	-23.9032	30.9389
1.335	-12.8705	-24.0828	31.1223
1.336	-12.9829	-24.2617	31.3099
1.337	-13.0961	-24.4396	31.5018
1.338	-13.2098	-24.6166	31.698
1.339	-13.3242	-24.7925	31.8986
1.34	-13.4392	-24.9673	32.1035
1.341	-13.5547	-25.1408	32.3128
1.342	-13.6709	-25.313	32.5266
1.343	-13.7876	-25.4837	32.7447
1.344	-13.9048	-25.6528	32.9673
1.345	-14.0225	-25.8203	33.1944
1.346	-14.1408	-25.9861	33.4259
1.347	-14.2594	-26.15	33.6619
1.348	-14.3786	-26.3119	33.9024
1.349	-14.4981	-26.4717	34.1473
1.35	-14.618	-26.6292	34.3968
1.351	-14.7383	-26.7845	34.6507
1.352	-14.8589	-26.9373	34.9091
1.353	-14.9799	-27.0875	35.1719
1.354	-15.1011	-27.2351	35.4392
1.355	-15.2225	-27.3798	35.711
1.356	-15.3442	-27.5215	35.9871
1.357	-15.4661	-27.6602	36.2677
1.358	-15.5881	-27.7957	36.5526
1.359	-15.7102	-27.9278	36.8418
1.36	-15.8324	-28.0564	37.1353
1.361	-15.9547	-28.1815	37.4331
1.362	-16.077	-28.3027	37.7351
